unit_id,year,code,credential_level,program_completers,program_completers_log,program_completer_share_within_school,instruction_salary_pct,academic_support_salary_pct,student_services_salary_pct,research_salary_pct,no_ap_credit,study_abroad,career_counseling,employment_services,placement_services,instruction_expense_pct,research_expense_pct,student_service_expense_pct,endowment_per_fte,equity_ratio,staff_per_student,instructional_fte_per_student,irps_fte_per_student,instructional_share_of_staff,research_share_of_staff,instructional_staff_total,instructional_staff_short_contract,instructional_staff_long_contract,instructional_staff_long_contract_share,instructional_staff_short_contract_share
132374,2020,4702,1,68,4.23410650459726,0.08056872037914692,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,4706,1,29,3.4011973816621555,0.034360189573459717,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,4805,1,26,3.295836866004329,0.030805687203791468,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,4902,1,0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5004,1,20,3.044522437723423,0.023696682464454975,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5106,1,13,2.6390573296152584,0.015402843601895734,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5107,1,43,3.784189633918261,0.0509478672985782,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5108,1,110,4.709530201312334,0.13033175355450238,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5109,1,36,3.6109179126442243,0.04265402843601896,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5110,1,58,4.07753744390572,0.06872037914691943,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5115,1,22,3.1354942159291497,0.026066350710900472,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5139,1,136,4.919980925828125,0.16113744075829384,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5202,1,17,2.8903717578961645,0.02014218009478673,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5203,1,24,3.2188758248682006,0.02843601895734597,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
132374,2020,5204,1,11,2.4849066497880004,0.013033175355450236,,,,,0.0,0.0,1.0,0.0,1.0,71.0,0.0,5.0,,,0.09683794466403162,0.057065217391304345,0.057065217391304345,0.5892857142857143,0.0,0.0,0.0,0.0,,
