code,unit_id,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type,selectivity_bucket,actual,pred,title,4_yr_working_count,error,school_count,confidence,pct_error,score
1110,133702,1,Public,2,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,60139.0,56462.44,Computer/Information Technology Administration and Management.,37,3676.55859375,8,medium,0.0651151190451894,0.0630237780360366
1110,133702,1,Public,3,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,72741.99999999996,70868.07,Computer/Information Technology Administration and Management.,43,1873.9296874999563,9,medium,0.026442510417409,0.0257280858325172
1204,133702,1,Public,1,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,37819.0,25839.37,Cosmetology and Related Personal Grooming Services.,33,11979.630859375,80,high,0.4636193242249272,0.4466474528833559
1205,133702,1,Public,2,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,36337.00000000002,45630.062,Culinary Arts and Related Services.,23,-9293.062499999978,6,medium,-0.203660963646499,-0.1924617237504967
1312,133702,1,Public,3,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,48274.99999999998,50913.285,"Teacher Education and Professional Development, Specific Levels and Methods.",23,-2638.285156250022,24,high,-0.0518191891989148,-0.0489696714481185
2401,133702,1,Public,2,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,45208.99999999999,46454.88,"Liberal Arts and Sciences, General Studies and Humanities.",1353,-1245.8789062500073,36,high,-0.0268191185852469,-0.0268057576649835
4301,133702,1,Public,1,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,66208.99999999999,58300.88,Criminal Justice and Corrections.,64,7908.121093749985,19,high,0.1356432568789664,0.1333331882894278
4399,133702,1,Public,3,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,55284.00000000004,57100.715,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",36,-1816.714843749964,4,low,-0.0318159737355514,-0.030761523869614
4400,133702,1,Public,3,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,46466.99999999996,43564.684,"Human Services, General.",53,2902.316406249964,5,low,0.0666208535637418,0.0652078873591458
5108,133702,1,Public,2,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,50801.000000000015,48664.055,Allied Health and Medical Assisting Services.,42,2136.9453125000146,22,high,0.0439121919910409,0.0426931306877662
5109,133702,1,Public,1,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,56695.00000000005,65125.105,"Allied Health Diagnostic, Intervention, and Treatment Professions.",34,-8430.105468749956,22,high,-0.1294447879672932,-0.1248648749573804
5109,133702,1,Public,2,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,70804.99999999999,69713.9,"Allied Health Diagnostic, Intervention, and Treatment Professions.",61,1091.1015624999854,39,high,0.0156511339482496,0.0153692539137068
5138,133702,1,Public,2,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,78015.00000000004,81229.73,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",225,-3214.7265624999563,58,high,-0.0395757402928898,-0.0394205296852238
5138,133702,1,Public,3,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,90705.0,89980.36,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",95,724.640625,57,high,0.0080533199693058,0.0079668573761976
5202,133702,2,Public,1,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,48635.99999999996,55284.88,"Business Administration, Management and Operations.",123,-6648.878906250036,5,low,-0.1202657767872649,-0.1193112704034312
5202,133702,2,Public,2,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,62248.00000000005,49556.477,"Business Administration, Management and Operations.",65,12691.523437500053,26,high,0.2561022154489467,0.251818791216314
5202,133702,1,Public,3,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,55860.00000000005,58882.78,"Business Administration, Management and Operations.",293,-3022.7812499999563,58,high,-0.0513355718909754,-0.05118745306465
5203,133702,1,Public,1,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,55427.99999999999,64939.543,Accounting and Related Services.,20,-9511.542968750016,5,low,-0.1464676610571024,-0.1370688695487871
5207,133702,1,Public,1,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,60511.00000000005,52148.55,Entrepreneurial and Small Business Operations.,29,8362.449218750051,4,low,0.16035822843531,0.1535597972180666
5208,133702,1,Public,3,Florida State College at Jacksonville,11,15,,25081.0,0.8159581286,1.0,25.0,1,,55025.000000000015,67287.81,Finance and Financial Management Services.,27,-12262.812499999984,15,medium,-0.1822441842644236,-0.1738688342696996
301,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,48084.99999999998,42063.45,Natural Resources Conservation and Research.,33,6021.550781249978,9,medium,0.1431539945746018,0.1379135072803892
904,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,46970.99999999998,53839.805,Journalism.,38,-6868.804687500022,6,medium,-0.1275785587887683,-0.1236045370847023
909,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,53353.00000000002,49022.027,"Public Relations, Advertising, and Applied Communication.",84,4330.972656250022,11,medium,0.0883474815490713,0.0872521628478585
1301,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,49104.000000000015,50847.48,"Education, General.",54,-1743.4804687499854,3,low,-0.0342884338157423,-0.0335768254582789
1312,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,49796.99999999999,46129.69,"Teacher Education and Professional Development, Specific Levels and Methods.",46,3667.3085937499927,24,high,0.0794999593960673,0.077513020877369
2301,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,53263.00000000003,44207.746,"English Language and Literature, General.",33,9055.25390625003,11,medium,0.2048341005000986,0.1973356684494804
4201,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,47077.99999999997,48527.293,"Psychology, General.",59,-1449.292968750029,29,high,-0.029865522679852,-0.0293063522775444
4404,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,70202.00000000004,51218.88,Public Administration.,48,18983.121093750044,7,medium,0.3706274229175606,0.361809543101072
4504,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,48912.99999999999,53459.906,Criminology.,39,-4546.906250000007,7,medium,-0.0850526416701302,-0.0824811797022946
4510,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,65513.00000000003,50774.363,Political Science and Government.,27,14738.63671875003,14,medium,0.2902771352761153,0.2769369422092362
5004,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,46921.000000000015,51873.56,Design and Applied Arts.,55,-4952.558593749985,7,medium,-0.0954736618811167,-0.0935340369350567
5005,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,36505.99999999999,25470.643,Drama/Theatre Arts and Stagecraft.,20,11035.357421874993,11,medium,0.4332579120462594,0.4054558651284539
5007,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,35458.00000000002,42073.12,Fine and Studio Arts.,28,-6615.121093749978,12,medium,-0.1572291506258769,-0.1502936959104505
5202,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,58703.00000000004,60105.56,"Business Administration, Management and Operations.",189,-1402.5585937499636,58,high,-0.023334923201193,-0.0232227918971966
5203,133711,1,"Private, nonprofit",3,Flagler College,23,10,0.8076,53601.0,0.5154411765,2.0,22.0,1,open,63113.0,61714.22,Accounting and Related Services.,69,1398.78125,24,high,0.022665461514896,0.0223118770814742
2401,133809,1,"Private, nonprofit",2,Florida College,21,8,0.6966,66397.0,0.486013986,2.0,19.0,1,mid,47244.00000000002,43705.004,"Liberal Arts and Sciences, General Studies and Humanities.",29,3538.996093750022,36,high,0.0809746202366528,0.0775416789314714
2401,133809,1,"Private, nonprofit",3,Florida College,21,8,0.6966,66397.0,0.486013986,2.0,19.0,1,mid,39764.00000000003,45207.36,"Liberal Arts and Sciences, General Studies and Humanities.",25,-5443.359374999971,12,medium,-0.1204087000491824,-0.1143756627301644
5202,133809,1,"Private, nonprofit",3,Florida College,21,8,0.6966,66397.0,0.486013986,2.0,19.0,1,mid,61596.99999999996,50080.85,"Business Administration, Management and Operations.",32,11516.148437499964,58,high,0.229951130585869,0.2212328775834439
5106,133845,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9404,16617.0,0.8801108801,2.0,27.0,1,open,33649.0,35306.277,Dental Support Services and Allied Professions.,211,-1657.27734375,17,high,-0.0469400194082873,-0.046741626707816
5107,133845,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9404,16617.0,0.8801108801,2.0,27.0,1,open,34492.99999999997,35558.562,Health and Medical Administrative Services.,37,-1065.562500000029,25,high,-0.0299664110437543,-0.0290039619961001
5108,133845,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9404,16617.0,0.8801108801,2.0,27.0,1,open,35960.99999999998,34268.45,Allied Health and Medical Assisting Services.,335,1692.5507812499782,33,high,0.0493909359727868,0.0492689283804579
5109,133845,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9404,16617.0,0.8801108801,2.0,27.0,1,open,51737.00000000002,51956.492,"Allied Health Diagnostic, Intervention, and Treatment Professions.",57,-219.49218749997817,22,high,-0.004224538229176,-0.00414220431696
5109,133845,1,"Private, for-profit",2,Concorde Career Institute-Jacksonville,11,2,0.9404,16617.0,0.8801108801,2.0,27.0,1,open,60066.00000000004,58726.098,"Allied Health Diagnostic, Intervention, and Treatment Professions.",33,1339.9023437500364,39,high,0.0228161311107896,0.0219808931871502
5138,133845,1,"Private, for-profit",2,Concorde Career Institute-Jacksonville,11,2,0.9404,16617.0,0.8801108801,2.0,27.0,1,open,73531.99999999997,80844.78,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",164,-7312.781250000029,58,high,-0.0904545863929841,-0.0899416604981637
5139,133845,1,"Private, for-profit",1,Concorde Career Institute-Jacksonville,11,2,0.9404,16617.0,0.8801108801,2.0,27.0,1,open,51435.00000000002,47894.973,"Practical Nursing, Vocational Nursing and Nursing Assistants.",60,3540.027343750022,47,high,0.0739122949115635,0.0725552505677032
5106,133854,1,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9959,16501.0,0.8625304136,2.0,27.0,1,open,32146.999999999975,35040.61,Dental Support Services and Allied Professions.,93,-2893.609375000022,17,high,-0.082578740113592,-0.0816698131807067
5108,133854,1,"Private, for-profit",1,Concorde Career Institute-Miramar,21,1,0.9959,16501.0,0.8625304136,2.0,27.0,1,open,33937.00000000002,35119.965,Allied Health and Medical Assisting Services.,189,-1182.9648437499782,33,high,-0.0336835429367037,-0.0335216834113842
5108,133854,1,"Private, for-profit",2,Concorde Career Institute-Miramar,21,1,0.9959,16501.0,0.8625304136,2.0,27.0,1,open,55359.00000000003,39217.656,Allied Health and Medical Assisting Services.,36,16141.34375000003,22,high,0.4115835899805978,0.3979428237138052
5109,133854,1,"Private, for-profit",2,Concorde Career Institute-Miramar,21,1,0.9959,16501.0,0.8625304136,2.0,27.0,1,open,59711.000000000015,61801.383,"Allied Health Diagnostic, Intervention, and Treatment Professions.",20,-2090.382812499985,39,high,-0.0338242077663864,-0.031653717199146
5138,133854,0,"Private, for-profit",2,Concorde Career Institute-Miramar,21,1,0.9959,16501.0,0.8625304136,2.0,27.0,1,open,87364.99999999999,79637.1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",128,7727.898437499985,58,high,0.097038921380571,0.0963038214258609
5106,133863,1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.957,15715.0,0.8117942284,2.0,26.0,1,open,33692.000000000015,34591.15,Dental Support Services and Allied Professions.,178,-899.1484374999854,17,high,-0.0259935988862753,-0.0258596420136624
5107,133863,1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.957,15715.0,0.8117942284,2.0,26.0,1,open,38706.99999999999,34474.4,Health and Medical Administrative Services.,22,4232.601562499993,25,high,0.1227752115870402,0.115682498373324
5108,133863,1,"Private, for-profit",1,Concorde Career Institute-Tampa,11,1,0.957,15715.0,0.8117942284,2.0,26.0,1,open,34658.0,34924.38,Allied Health and Medical Assisting Services.,221,-266.37890625,33,high,-0.0076273054694847,-0.0075967609646524
5109,133863,1,"Private, for-profit",2,Concorde Career Institute-Tampa,11,1,0.957,15715.0,0.8117942284,2.0,26.0,1,open,71678.00000000006,59059.09,"Allied Health Diagnostic, Intervention, and Treatment Professions.",32,12618.910156250058,39,high,0.2136658419497379,0.2055650212955929
5138,133863,0,"Private, for-profit",2,Concorde Career Institute-Tampa,11,1,0.957,15715.0,0.8117942284,2.0,26.0,1,open,76188.99999999994,80160.04,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",62,-3971.039062500058,58,high,-0.0495388863197019,-0.048663420055086
5100,133872,1,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,51966.99999999998,59571.59,"Health Services/Allied Health/Health Sciences, General.",24,-7604.589843750022,15,medium,-0.1276546397988715,-0.1209599566348646
5109,133872,1,"Private, nonprofit",2,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,71349.00000000006,69410.32,"Allied Health Diagnostic, Intervention, and Treatment Professions.",73,1938.6796875000584,39,high,0.0279307123028925,0.0275227264782389
5109,133872,1,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,82600.0,70870.984,"Allied Health Diagnostic, Intervention, and Treatment Professions.",107,11729.015625,7,medium,0.1654981333818957,0.1639520988701441
5109,133872,1,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,112012.00000000004,108946.56,"Allied Health Diagnostic, Intervention, and Treatment Professions.",36,3065.437500000044,9,medium,0.0281370740816172,0.0272045508704832
5123,133872,1,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,68108.00000000001,63448.84,Rehabilitation and Therapeutic Professions.,47,4659.160156250015,9,medium,0.0734317627827983,0.0716415867462898
5123,133872,0,"Private, nonprofit",6,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,75301.00000000004,96296.23,Rehabilitation and Therapeutic Professions.,20,-20995.22656249996,8,medium,-0.2180275106509312,-0.2040367423072885
5138,133872,2,"Private, nonprofit",3,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,87330.00000000006,106091.055,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",240,-18761.05468749994,57,high,-0.1768391759584461,-0.1761958158981144
5138,133872,3,"Private, nonprofit",5,AdventHealth University,11,9,,30567.0,0.6558533145,1.0,26.0,1,,214531.0000000001,114627.79,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",44,99903.21093750007,18,high,0.8715444287512913,0.8486137002967074
1104,133881,0,"Private, nonprofit",2,Florida Institute of Technology,13,14,0.577,30032.0,0.7019104084,2.0,28.0,1,mid,51538.99999999999,65453.12,Information Science/Studies.,32,-13914.121093750007,2,low,-0.2125814760432966,-0.2045217674997791
1104,133881,0,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.577,30032.0,0.7019104084,2.0,28.0,1,mid,85906.00000000007,77440.34,Information Science/Studies.,72,8465.656250000073,5,low,0.1093184229312008,0.1076956788270758
1107,133881,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.577,30032.0,0.7019104084,2.0,28.0,1,mid,91606.00000000006,89577.35,Computer Science.,29,2028.6484375000584,5,low,0.0226468901135643,0.0216867689758851
1402,133881,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.577,30032.0,0.7019104084,2.0,28.0,1,mid,97015.0,92218.34,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",57,4796.65625,5,low,0.0520141227324959,0.0510003962651927
1402,133881,1,"Private, nonprofit",5,Florida Institute of Technology,13,14,0.577,30032.0,0.7019104084,2.0,28.0,1,mid,130016.0,135256.47,"Aerospace, Aeronautical, and Astronautical/Space Engineering.",24,-5240.46875,2,low,-0.0387446811116011,-0.0367127662141769
1405,133881,1,"Private, nonprofit",3,Florida Institute of Technology,13,14,0.577,30032.0,0.7019104084,2.0,28.0,1,mid,88120.00000000001,82427.04,Biomedical/Medical Engineering.,26,5692.960937500015,5,low,0.0690666679556856,0.0657549877418917
