code,title,distance,school_type,credential_level,school_name,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type
1508,Mechanical Engineering Related Technologies/Technicians.,3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
3000,"Multi-/Interdisciplinary Studies, General.",3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
3033,Sustainability Studies.,3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
3033,Sustainability Studies.,3,"Private, nonprofit",8,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4228,"Clinical, Counseling and Applied Psychology.",3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4228,"Clinical, Counseling and Applied Psychology.",3,"Private, nonprofit",8,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4301,Criminal Justice and Corrections.,3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4302,Fire Protection.,3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4303,Homeland Security.,3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4303,Homeland Security.,3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4304,Security Science and Technology.,3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4304,Security Science and Technology.,3,"Private, nonprofit",8,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4706,Vehicle Maintenance and Repair Technologies.,3,"Private, nonprofit",1,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4706,Vehicle Maintenance and Repair Technologies.,3,"Private, nonprofit",2,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4706,Vehicle Maintenance and Repair Technologies.,3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4706,Vehicle Maintenance and Repair Technologies.,3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4706,Vehicle Maintenance and Repair Technologies.,3,"Private, nonprofit",8,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4901,Air Transportation.,3,"Private, nonprofit",1,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4901,Air Transportation.,3,"Private, nonprofit",2,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4901,Air Transportation.,3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4901,Air Transportation.,3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4901,Air Transportation.,3,"Private, nonprofit",6,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
4901,Air Transportation.,3,"Private, nonprofit",8,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
5202,"Business Administration, Management and Operations.",3,"Private, nonprofit",2,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
5202,"Business Administration, Management and Operations.",3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
5202,"Business Administration, Management and Operations.",3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
5207,Entrepreneurial and Small Business Operations.,3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
5212,Management Information Systems and Services.,3,"Private, nonprofit",5,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
5213,Management Sciences and Quantitative Methods.,3,"Private, nonprofit",3,Embry-Riddle Aeronautical University-Worldwide,13,12,0.6175,38662.0,0.6700304341,2,25,2
1003,Graphic Communications.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
1108,Computer Software and Media Applications.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
1109,Computer Systems Networking and Telecommunications.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
1110,Computer/Information Technology Administration and Management.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
1204,Cosmetology and Related Personal Grooming Services.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
1205,Culinary Arts and Related Services.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
1505,Environmental Control Technologies/Technicians.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
1512,Computer Engineering Technologies/Technicians.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
2203,Legal Support Services.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4301,Criminal Justice and Corrections.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4603,Electrical and Power Transmission Installers.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4604,"Building/Construction Finishing, Management, and Inspection.",1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4605,Plumbing and Related Water Supply Services.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4701,Electrical/Electronics Maintenance and Repair Technology.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4706,Vehicle Maintenance and Repair Technologies.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
4805,Precision Metal Working.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5001,"Visual and Performing Arts, General.",0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5106,Dental Support Services and Allied Professions.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5107,Health and Medical Administrative Services.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5108,Allied Health and Medical Assisting Services.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5116,Nursing.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5126,Health Aides/Attendants/Orderlies.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5204,Business Operations Support and Assistant Services.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5209,Hospitality Administration/Management.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
5221,Telecommunications Management.,0,Public,1,Osceola Technical College,21,-2,,17889.0,,1,26,1
0909,"Public Relations, Advertising, and Applied Communication.",1,"Private, for-profit",1,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
0909,"Public Relations, Advertising, and Applied Communication.",0,"Private, for-profit",2,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
1108,Computer Software and Media Applications.,0,"Private, for-profit",2,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
2313,Rhetoric and Composition/Writing Studies.,0,"Private, for-profit",1,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
5004,Design and Applied Arts.,0,"Private, for-profit",1,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
5004,Design and Applied Arts.,0,"Private, for-profit",2,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
5006,Film/Video and Photographic Arts.,1,"Private, for-profit",1,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
5006,Film/Video and Photographic Arts.,0,"Private, for-profit",2,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
5214,Marketing.,0,"Private, for-profit",1,Miami Ad School,11,-2,,24014.0,0.1920529801,1,26,1
1109,Computer Systems Networking and Telecommunications.,1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
1109,Computer Systems Networking and Telecommunications.,1,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
1199,"Computer and Information Sciences and Support Services, Other.",0,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
1204,Cosmetology and Related Personal Grooming Services.,0,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,"Private, for-profit",3,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5107,Health and Medical Administrative Services.,1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5107,Health and Medical Administrative Services.,0,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5108,Allied Health and Medical Assisting Services.,1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5108,Allied Health and Medical Assisting Services.,1,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",0,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5116,Nursing.,0,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5135,Somatic Bodywork and Related Therapeutic Services.,1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5135,Somatic Bodywork and Related Therapeutic Services.,0,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",0,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5202,"Business Administration, Management and Operations.",1,"Private, for-profit",1,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
5202,"Business Administration, Management and Operations.",1,"Private, for-profit",2,Southeastern College-West Palm Beach,21,1,0.8062,16491.0,0.8390022676,2,31,1
1204,Cosmetology and Related Personal Grooming Services.,1,"Private, for-profit",1,Praxis Institute,21,-2,,4823.0,0.9303178484,1,34,1
1504,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,0,"Private, for-profit",2,Praxis Institute,21,-2,,4823.0,0.9303178484,1,34,1
3105,Health and Physical Education/Fitness.,0,"Private, for-profit",2,Praxis Institute,21,-2,,4823.0,0.9303178484,1,34,1
5106,Dental Support Services and Allied Professions.,0,"Private, for-profit",1,Praxis Institute,21,-2,,4823.0,0.9303178484,1,34,1
5108,Allied Health and Medical Assisting Services.,0,"Private, for-profit",1,Praxis Institute,21,-2,,4823.0,0.9303178484,1,34,1
5108,Allied Health and Medical Assisting Services.,0,"Private, for-profit",2,Praxis Institute,21,-2,,4823.0,0.9303178484,1,34,1
5135,Somatic Bodywork and Related Therapeutic Services.,1,"Private, for-profit",1,Praxis Institute,21,-2,,4823.0,0.9303178484,1,34,1
0183,Veterinary/Animal Health Technologies/Technicians.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
0907,"Radio, Television, and Digital Communication.",0,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1003,Graphic Communications.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1102,Computer Programming.,0,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1108,Computer Software and Media Applications.,0,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1109,Computer Systems Networking and Telecommunications.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1110,Computer/Information Technology Administration and Management.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1204,Cosmetology and Related Personal Grooming Services.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1205,Culinary Arts and Related Services.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
1503,Electrical Engineering Technologies/Technicians.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
4701,Electrical/Electronics Maintenance and Repair Technology.,0,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
5106,Dental Support Services and Allied Professions.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
5107,Health and Medical Administrative Services.,1,Public,1,Cape Coral Technical College,12,-2,,16369.0,,1,27,1
