code,credential_level,unit_id,distance,school_type,5_yr_working_count,location_lat,location_lon,locale,carnegie_size_setting,admission_rate_overall,median_family_income,students_with_pell_grant,open_admissions_policy,age_entry,title_iv_eligibility_type,selectivity_bucket,5_year_earning_log,5_year_pred_log,title,school_name,5_year_earning,5_year_pred,5_year_error,4_year_earning,4_year_earning_log,4_year_pred,4_year_pred_log,4_year_error,4_yr_working_count,1_year_earning,1_year_earning_log,1_year_pred,1_year_pred_log,1_year_error,1_yr_working_count,school_count,confidence,1_year_pct_error,1_year_score,4_year_pct_error,4_year_score,5_year_pct_error,5_year_score,rank_1,rank_4,rank_5,move_1_to_4,move_4_to_5,move_1_to_5,rank_std,rank_std_pct,mean_rank_std_pct,median_score
5139,1,419226,1,Public,46.0,29.178271,-82.147877,13,-2,,16708.0,,1,28.0,1,,10.775951780869729,10.654789,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Marion Technical College,47855.999999999985,42395.14,5460.859374999985,54908.00000000002,10.91341433637155,51362.055,10.846655,3545.945312500022,40,42436.000000000015,10.655752337579163,39127.03,10.574569,3308.9687500000146,57.0,35,high,0.08456989054082692,0.08283248328816493,0.06903822937136118,0.06687475060605176,0.12880861566902718,0.1254983486934526,10.0,16.0,12.0,6.0,-4.0,2.0,3.055050463303893,0.08985442539129097,0.22613196423438403,0.08283248328816493
5139,1,428170,1,"Private, for-profit",71.0,26.702216,-80.085966,21,1,0.8704,16491.0,0.8390022676,2,31.0,1,open,10.804644341825567,10.717784,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Southeastern College-West Palm Beach,49249.00000000001,45151.73,4097.269531250007,58032.99999999998,10.968767093246287,54808.996,10.91161,3224.003906249978,52,42964.99999999997,10.668141109747323,41883.402,10.642645,1081.597656249971,44.0,35,high,0.0258240160952772,0.025108494988448027,0.05882253162848241,0.05745961446431933,0.09074446291899646,0.0893355089486891,17.0,17.0,15.0,0.0,-2.0,-2.0,1.1547005383792515,0.03396178054056622,0.22613196423438403,0.05745961446431933
5139,1,433068,1,Public,25.0,30.46866,-86.614844,13,-2,,18421.0,,1,28.0,1,,10.828004357307494,10.752141,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Okaloosa Technical College,50412.999999999956,46729.97,3683.0312499999563,45837.00000000004,10.732846904220825,50942.18,10.838447,-5105.179687499964,40,40895.000000000015,10.618763085169075,37123.094,10.521995,3771.9062500000146,37.0,35,high,0.10160538546171181,0.09817144146305491,-0.10021517961770006,-0.09707469622119941,0.0788151875235302,0.07476146671359994,8.0,30.0,16.0,22.0,-14.0,8.0,11.135528725660043,0.3275155507547072,0.22613196423438403,0.07476146671359994
5139,1,441371,1,"Private, nonprofit",241.0,27.965294,-82.78558,12,4,,10150.0,0.9341584543,1,32.0,1,,10.203481027702058,10.2446165,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Ultimate Medical Academy,26996.99999999998,28130.69,-1133.6894531250182,31655.000000000015,10.362651392978227,35137.184,10.467015,-3482.1835937499854,47,27734.000000000015,10.23041437631381,26995.139,10.203412,738.8613281250146,39.0,35,high,0.027370162350556858,0.026499176926592448,-0.0991025243801662,-0.09652211779028728,-0.04030080581615742,-0.040150506420776735,16.0,29.0,24.0,13.0,-5.0,8.0,6.557438524302,0.19286583895005882,0.22613196423438403,-0.040150506420776735
5139,1,443252,1,"Private, for-profit",69.0,25.780018,-80.239586,11,-2,,0.0,0.9904006678,1,36.0,1,,9.563107691083898,10.365909,"Practical Nursing, Vocational Nursing and Nursing Assistants.",South Florida Institute of Technology,14230.000000000002,31758.275,-17528.275390625,28156.999999999993,10.24555127050591,31976.91,10.372769,-3819.9101562500073,61,18258.000000000007,9.812358619125026,29264.352,10.284125,-11006.351562499993,38.0,35,high,-0.37610098891115634,-0.3637714829353382,-0.11945838849296678,-0.11715785043069996,-0.5519278101543046,-0.5430680350765682,35.0,31.0,35.0,-4.0,4.0,0.0,2.309401076758503,0.06792356108113244,0.22613196423438403,-0.3637714829353382
5139,1,445744,1,"Private, for-profit",103.0,27.3016,-80.303751,12,1,,16203.0,0.868177137,1,29.0,1,,10.850094081612228,10.615452,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Fortis Institute-Port Saint Lucie,51538.99999999999,40759.81,10779.191406249993,53269.999999999985,10.883128599911045,51178.3,10.843071,2091.6992187499854,48,45996.00000000002,10.736309715168556,42657.945,10.660969,3338.054687500022,37.0,35,high,0.07825165190321241,0.07560699100047627,0.04087082194640416,0.03983215388630754,0.26445637941250894,0.26179713857017806,11.0,22.0,6.0,11.0,-16.0,-5.0,8.18535277187245,0.24074566976095443,0.22613196423438403,0.07560699100047627
5139,1,446109,1,"Private, for-profit",104.0,28.66306,-81.375722,21,1,,19139.0,0.8965517241,1,31.0,1,,10.795567555695225,10.789276,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Cambridge College of Healthcare & Technology,48804.000000000015,48497.918,306.08203125001455,58533.00000000005,10.97734597673801,56095.758,10.934815,2437.242187500051,89,44281.0,10.698310970126737,39534.14,10.58492,4746.859375,103.0,35,high,0.12006987631339211,0.11883179767822685,0.043447887728810614,0.04290888178532482,0.006311240648459194,0.006248490596644727,7.0,19.0,19.0,12.0,0.0,12.0,6.928203230275509,0.2037706832433973,0.22613196423438403,0.04290888178532482
5139,1,446127,1,"Private, for-profit",56.0,28.452699,-82.595376,22,1,,16605.0,0.8771186441,1,28.0,1,,10.860824253846284,10.564295,"Practical Nursing, Vocational Nursing and Nursing Assistants.",ATA Career Education,52094.99999999997,38727.094,13367.90624999997,56505.00000000001,10.942084408794251,48917.785,10.797896,7587.214843750007,89,41552.99999999997,10.634724999843208,43539.01,10.681413,-1986.011718750029,155.0,35,high,-0.04561453373308326,-0.04532268404228518,0.15510135668480124,0.15317719978176308,0.34518227306948307,0.338118241073055,28.0,7.0,4.0,-21.0,-3.0,-24.0,13.076696830622021,0.3846087303124124,0.22613196423438403,0.15317719978176308
5139,1,457378,1,Public,30.0,30.73209,-86.128061,32,-2,,18374.0,,1,29.0,1,,10.804299097561824,10.780175,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Emerald Coast Technical College,49232.00000000004,48058.543,1173.4570312500364,48618.0,10.79174911168878,43474.535,10.679931,5143.46484375,52,34922.00000000002,10.460872282082073,41906.176,10.643188,-6984.175781249978,41.0,35,high,-0.16666220792150865,-0.16165406509830185,0.11830982954191664,0.1155685925888677,0.02441724111388635,0.023394038584526607,33.0,9.0,18.0,-24.0,9.0,-15.0,12.12435565298214,0.3565986956759453,0.22613196423438403,0.023394038584526607
5139,1,457387,1,Public,31.0,26.426526,-81.425148,32,-2,,22074.0,,1,22.0,1,,10.785393857548453,10.662353,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Immokalee Technical College,48310.000000000015,42717.016,5592.984375000015,43468.00000000004,10.679780314182743,50107.266,10.821921,-6639.265624999964,21,40949.0,10.620082668958622,40476.992,10.608489,472.0078125,22.0,35,high,0.011661138513295073,0.010954460376565075,-0.13250105632759648,-0.12394359300807815,0.13093106559922546,0.12564434824135243,20.0,32.0,11.0,12.0,-21.0,-9.0,10.535653752852738,0.30987216920155114,0.22613196423438403,0.010954460376565075
5139,1,460190,1,"Private, for-profit",64.0,28.55984,-81.340421,11,1,0.9005,16617.0,0.8801108801,2,27.0,1,open,10.385450631617017,10.646712,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Concorde Career Institute-Orlando,32384.999999999985,42054.105,-9669.105468750015,51435.00000000002,10.84807415356513,55542.348,10.924901,-4107.347656249978,60,46512.99999999999,10.74748712239554,45759.707,10.731159,753.2929687499927,44.0,35,high,0.016461927263554322,0.016005807023669796,-0.07394983880894332,-0.07249812694759943,-0.22992060729802072,-0.22589188679100555,19.0,27.0,33.0,8.0,6.0,14.0,7.023769168568492,0.2065814461343674,0.22613196423438403,-0.07249812694759943
5139,1,476939,1,"Private, for-profit",80.0,25.773542,-80.321789,21,-2,0.7358,3335.0,0.9059701493,2,33.0,1,open,10.15385709010393,10.014212,"Practical Nursing, Vocational Nursing and Nursing Assistants.",FVI School of Nursing and Technology,25690.00000000002,22341.734,3348.265625000018,26869.99999999999,10.198765701609537,34488.934,10.448394,-7618.933593750011,107,24312.00000000001,10.09872533459663,26471.994,10.183843,-2159.994140624989,102.0,35,high,-0.08159544495026062,-0.08074444723481983,-0.2209095150199337,-0.21869907849391457,0.1498659669298847,0.14784148628187754,32.0,34.0,10.0,2.0,-24.0,-22.0,13.316656236958787,0.39166635991055254,0.22613196423438403,-0.08074444723481983
5139,1,490975,1,"Private, for-profit",137.0,25.585653,-80.363995,21,1,,16751.0,0.8713751169,1,30.0,1,,11.007750512713052,10.545064,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Fortis College-Cutler Bay,60340.00000000001,37989.457,22350.542968750007,67954.99999999999,11.126601000389448,49926.77,10.818313,18028.230468749985,90,47880.00000000001,10.77645315967191,40834.55,10.617284,7045.449218750007,60.0,35,high,0.1725364693367722,0.1691967035167034,0.36109347025678906,0.35667182867444336,0.588335415016975,0.5840965260240425,3.0,1.0,1.0,-2.0,0.0,-2.0,1.1547005383792517,0.03396178054056623,0.22613196423438403,0.35667182867444336
5139,1,496973,1,"Private, nonprofit",51.0,27.976414,-82.335773,21,-2,0.8966,18321.0,0.8203449578,2,31.0,1,open,11.114624632046082,10.8608465,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Herzing University-Tampa,67146.0,52096.156,15049.84375,71753.00000000004,11.180984944594467,59621.664,10.995774,12131.335937500044,79,47310.00000000003,10.764476968625194,43974.5,10.691365,3335.500000000029,115.0,35,high,0.07585077715494273,0.07516311589124386,0.20347194477468872,0.20057136071144688,0.2888858762972556,0.28229675638594576,12.0,4.0,5.0,-8.0,1.0,-7.0,4.358898943540674,0.12820291010413748,0.22613196423438403,0.20057136071144688
5139,1,498085,1,"Private, for-profit",371.0,29.630471,-82.417064,22,-2,,32673.0,0.6627957932,1,30.0,1,,10.943640581631241,10.87437,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Galen Health Institutes-Gainesville,56593.00000000001,52805.45,3787.5507812500073,64239.99999999997,11.070381348620643,61723.223,11.030416,2516.777343749971,565,46830.00000000004,10.754279302177588,41190.395,10.62596,5639.605468750036,375.0,35,high,0.13691554870811992,0.13660177936135365,0.040775209644617054,0.04071608460397393,0.07172651378383,0.07156431927778042,5.0,21.0,17.0,16.0,-4.0,12.0,8.326663997864532,0.2449018822901333,0.22613196423438403,0.07156431927778042
5139,1,499495,1,"Private, for-profit",237.0,28.571233,-81.208356,21,-2,,16256.0,0.8884615385,2,27.0,1,,10.695370855832223,10.531977,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Gwinnett Institute,44151.00000000004,37495.52,6655.480468750036,63036.00000000001,11.051461270741962,50197.95,10.8237295,12838.050781250007,40,54071.999999999985,10.89807177078019,41809.01,10.640867,12262.988281249985,69.0,35,high,0.29330969035439863,0.2884836512769882,0.2557485112649726,0.24773401728939579,0.17750068680080935,0.1768256984716231,1.0,2.0,9.0,1.0,7.0,8.0,4.358898943540674,0.12820291010413748,0.22613196423438403,0.24773401728939579
5201,3,132903,1,Public,78.0,28.602159,-81.200889,21,15,0.4011,31400.0,0.7045342864,2,23.0,1,mid,11.108454862177677,11.222232,"Business/Commerce, General.",University of Central Florida,66732.99999999996,74774.48,-8041.476562500044,66912.0,11.11113360222836,75062.336,11.226074,-8150.3359375,328,45050.00000000001,10.715528263036484,48855.316,10.796618,-3805.3164062499927,563.0,8,medium,-0.07788950489251531,-0.07777777332049042,-0.10858089927132439,-0.10828603158457556,-0.1075430672627792,-0.10604674074436535,7.0,7.0,6.0,0.0,-1.0,-1.0,0.5773502691896258,0.08247860988423227,0.12307101378061328,-0.10604674074436535
5201,3,134097,1,Public,87.0,30.443147,-84.295064,12,15,0.2422,43729.0,0.5975318884,2,20.0,1,elite,11.019186364927737,11.348827,"Business/Commerce, General.",Florida State University,61034.000000000015,84865.875,-23831.874999999985,74715.99999999999,11.221449538279193,75983.734,11.238275,-1267.7343750000146,56,47342.0,10.765153129746336,47435.45,10.767125,-93.44921875,29.0,8,medium,-0.0019700291720450695,-0.0018822567618120008,-0.01668428625452136,-0.016329482578341648,-0.2808181144659144,-0.27737859210702676,5.0,4.0,7.0,-1.0,3.0,2.0,1.5275252316519465,0.21821789023599236,0.12307101378061328,-0.016329482578341648
5201,3,136950,0,"Private, nonprofit",17.0,28.592787,-81.349239,21,11,0.4754,43978.0,0.58,2,22.0,1,mid,11.436864818357265,11.085428,"Business/Commerce, General.",Rollins College,92676.00000000003,65213.918,27462.08203125003,80654.00000000003,11.297923679347642,66340.65,11.102558,14313.35156250003,73,51000.999999999985,10.839600519357369,38637.97,10.561991,12363.031249999985,27.0,8,medium,0.31997104532054327,0.3045242063822842,0.21575537622284083,0.2123832718344823,0.4211076850866351,0.3880584592215437,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12307101378061328,0.3045242063822842
5201,3,137351,1,Public,326.0,28.061458,-82.413232,11,15,0.4319,32495.0,0.6858996244,2,22.0,1,mid,10.995863770605029,11.08679,"Business/Commerce, General.",University of South Florida,59627.00000000001,65302.79,-5675.789062499993,64837.999999999985,11.07964713021658,68987.7,11.141684,-4149.703125000015,229,45356.99999999999,10.72231979864831,48566.273,10.790685,-3209.2734375000073,208.0,8,medium,-0.06608029009328924,-0.0657802063267266,-0.06015134490680312,-0.0599034893060492,-0.08691495637449433,-0.08668668399126388,6.0,6.0,4.0,0.0,-2.0,-2.0,1.1547005383792517,0.16495721976846453,0.12307101378061328,-0.0657802063267266
5201,3,138293,2,"Private, nonprofit",17.0,27.838778,-81.532315,41,8,0.694,39516.0,0.6643274854,2,21.0,1,mid,10.4048990016915,11.011658,"Business/Commerce, General.",Webber International University,33020.99999999997,60576.223,-27555.22265625003,50253.00000000001,10.824825525631796,57915.516,10.966741,-7662.515624999993,25,29923.000000000015,10.306382694441655,39891.094,10.593908,-9968.093749999985,37.0,8,medium,-0.2498826884133751,-0.2414374356903419,-0.1323050575015923,-0.1252542912877807,-0.4548851256806947,-0.4191849905520782,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.12307101378061328,-0.2414374356903419
5201,3,138354,2,Public,17.0,30.549076,-87.218511,41,12,0.5824,34583.0,0.6786062378,2,24.0,1,mid,10.883579033460945,10.973751,"Business/Commerce, General.",University of West Florida,53294.000000000015,58322.953,-5028.953124999985,67651.0,11.122117415455683,56452.375,10.941153,11198.625,23,43325.0,10.676485114583807,42147.617,10.648933,1177.3828125,19.0,8,medium,0.02793474201073422,0.025948008356009744,0.19837296482211775,0.1867790542654323,-0.0862259686031628,-0.07945881233239578,3.0,2.0,3.0,-1.0,1.0,0.0,0.5773502691896258,0.08247860988423227,0.12307101378061328,0.025948008356009744
5201,3,449038,3,"Private, for-profit",869.0,27.997442,-82.35991,21,6,,18178.0,0.8626386594,1,33.0,5,,11.074792526597678,10.958656,"Business/Commerce, General.",Strayer University-Florida,64523.99999999996,57449.2,7074.800781249964,64016.000000000044,11.066888331097017,65376.824,11.087923,-1360.8242187499563,2957,55431.000000000015,10.922894283023263,55136.87,10.917574,294.12890625001455,2487.0,8,medium,0.005334522986440471,0.0053331109565357485,-0.02081508600351489,-0.020810482960224367,0.1231488145606897,0.12304414074318142,4.0,5.0,2.0,1.0,-3.0,-2.0,1.5275252316519465,0.21821789023599236,0.12307101378061328,0.0053331109565357485
5201,3,482459,2,"Private, for-profit",181.0,28.53732,-81.379188,11,6,,22648.0,0.7560557866,2,31.0,1,,11.02492078461494,11.117443,"Business/Commerce, General.",DeVry University-Florida,61384.99999999998,67335.516,-5950.515625000022,68126.00000000003,11.129114210756894,67052.72,11.1132345,1073.281250000029,130,57020.00000000001,10.951157362466663,51780.984,10.854778,5239.015625000007,123.0,8,medium,0.10117643934805956,0.10032846867567662,0.016006528445202367,0.01587893206609216,-0.08837113029829897,-0.08791114099741226,2.0,3.0,5.0,1.0,2.0,3.0,1.5275252316519465,0.21821789023599236,0.12307101378061328,0.01587893206609216
5202,2,132709,2,Public,87.0,26.119422,-80.14183,12,15,,20743.0,0.9264472291,1,24.0,1,,10.824327919108855,10.755088,"Business Administration, Management and Operations.",Broward College,50228.00000000003,46867.88,3360.121093750029,49180.00000000004,10.803242315770184,49616.297,10.812075,-436.2968749999636,59,50374.0,10.827230447935323,36611.64,10.5081215,13762.359375,28.0,17,high,0.375901192627857,0.3584794189727655,-0.00879341874503736,-0.008617396197635125,0.07169347476704231,0.07081535723564096,1.0,12.0,5.0,11.0,-7.0,4.0,5.5677643628300215,0.05353619579644252,0.03585417946295295,0.07081535723564096
5202,2,132851,1,Public,43.0,29.166079,-82.175692,13,12,,21993.0,0.8733662504,1,24.0,1,,10.552264785360133,10.585674,"Business Administration, Management and Operations.",College of Central Florida,38264.00000000002,39563.973,-1299.9726562499782,32334.999999999996,10.383905513880693,39764.61,10.590733,-7429.609375000004,41,32664.99999999999,10.39405944727485,38544.49,10.559568,-5879.488281250011,22.0,17,high,-0.1525377179312585,-0.14329376030518207,-0.18683974246886473,-0.18114797532104074,-0.03285748545892342,-0.0319447923088392,13.0,14.0,11.0,1.0,-3.0,-2.0,1.5275252316519468,0.01468774261203795,0.03585417946295295,-0.14329376030518207
5202,2,133386,2,Public,35.0,29.20278,-81.049513,13,12,,21285.0,0.8535849057,1,25.0,1,,10.532176208758672,10.5283165,"Business Administration, Management and Operations.",Daytona State College,37502.99999999998,37358.527,144.47265624997817,52330.999999999956,10.865344208681089,45707.63,10.7300205,6623.371093749956,42,37108.99999999997,10.52161480677699,37579.863,10.534224,-470.8632812500291,24.0,17,high,-0.012529669885333522,-0.011839940674210098,0.14490734374638028,0.1406132999158415,0.0038671935571932582,0.003731175403381438,7.0,6.0,9.0,-1.0,3.0,2.0,1.5275252316519465,0.014687742612037948,0.03585417946295295,0.003731175403381438
5202,2,133553,0,"Private, nonprofit",31.0,29.189903,-81.048367,13,13,0.6481,38662.0,0.6700304341,2,25.0,1,mid,11.245790840406107,10.997105,"Business Administration, Management and Operations.",Embry-Riddle Aeronautical University-Daytona Beach,76556.99999999996,59701.03,16855.968749999956,85869.00000000003,11.360578158088066,73291.71,11.202203,12577.28906250003,64,74402.00000000004,11.217238102180307,65098.22,11.0836525,9303.781250000044,44.0,17,high,0.14291913709236542,0.13895919303168533,0.17160588696347118,0.1684802881901435,0.28233965807751366,0.2709393844729035,2.0,4.0,2.0,2.0,-2.0,0.0,1.1547005383792515,0.011102889792108188,0.03585417946295295,0.1684802881901435
5202,2,133702,2,Public,98.0,30.334918,-81.659901,11,15,,25081.0,0.8159581286,1,25.0,1,,10.683339813181595,10.677074,"Business Administration, Management and Operations.",Florida State College at Jacksonville,43622.999999999985,43350.54,272.46093749998545,62248.00000000005,11.038881685296767,49716.0,10.814082,12532.000000000051,65,41507.00000000003,10.633617366693608,43000.918,10.668977,-1493.917968749971,20.0,17,high,-0.03474153667685987,-0.032404603472854746,0.25207176764019734,0.2475625473234955,0.006285064578024483,0.006218080690186423,8.0,1.0,8.0,-7.0,7.0,0.0,4.041451884327381,0.03886011427237866,0.03585417946295295,0.006218080690186423
5202,2,135081,2,"Private, nonprofit",39.0,26.185869,-80.163959,12,15,0.9697,21659.0,0.7867955286,2,28.0,1,open,10.888912479243952,10.611046,"Business Administration, Management and Operations.",Keiser University-Ft Lauderdale,53578.999999999956,40580.62,12998.378906249956,45827.99999999997,10.732650537013516,45870.293,10.733573,-42.292968750029104,24,34610.999999999985,10.451926829595399,42290.668,10.652322,-7679.667968750015,22.0,17,high,-0.18159249634989874,-0.17058778640512046,-0.0009220121785322362,-0.0008706007065545734,0.3203100040342136,0.31035594580346043,16.0,11.0,1.0,-5.0,-10.0,-15.0,7.637626158259733,0.07343871306018974,0.03585417946295295,-0.0008706007065545734
5202,2,135717,1,Public,26.0,25.777717,-80.190856,11,15,,18391.0,0.9677276583,1,22.0,1,,10.50613546228876,10.64642,"Business Administration, Management and Operations.",Miami Dade College,36539.0,42041.793,-5502.79296875,48022.99999999996,10.779435341793006,45269.484,10.720388,2753.5156249999636,33,28667.000000000022,10.263501914406909,36606.473,10.50798,-7939.472656249978,27.0,17,high,-0.2168871262414417,-0.20641673976169886,0.06082498316505209,0.0584517233797177,-0.13088863676295323,-0.12444536217959792,17.0,8.0,16.0,-9.0,8.0,-1.0,4.932882862316248,0.04743156598381008,0.03585417946295295,-0.12444536217959792
5202,2,136516,2,Public,18.0,28.032411,-81.711873,13,12,,23968.0,0.8981884889,1,24.0,1,,10.71274971165176,10.624454,"Business Administration, Management and Operations.",Polk State College,44925.00000000002,41128.375,3796.625000000022,54430.999999999956,10.90468912348068,45391.137,10.723072,9039.863281249956,28,38867.99999999999,10.56792656895933,37620.023,10.535292,1247.9765624999927,24.0,17,high,0.03317320002666446,0.0313470924520656,0.19915481159377538,0.18980265731838417,0.0923115732143568,0.08549910660296521,5.0,3.0,4.0,-2.0,1.0,-1.0,1.0,0.009615384615384616,0.03585417946295295,0.08549910660296521
5202,2,137032,3,"Private, nonprofit",39.0,28.336776,-82.257801,31,12,0.784,22361.0,0.7686491935,2,30.0,1,open,10.791831382359332,10.8908,"Business Administration, Management and Operations.",Saint Leo University,48621.99999999996,53680.254,-5058.253906250036,53605.99999999997,10.889416281092553,52365.984,10.866013,1240.015624999971,106,45820.00000000004,10.732475956007487,48165.816,10.782405,-2345.8164062499636,34.0,17,high,-0.048702930444786775,-0.04689043162203177,0.02367979213605628,0.023440238764050176,-0.09422932155060286,-0.09130102039876348,9.0,10.0,14.0,1.0,4.0,5.0,2.6457513110645907,0.02543991645254414,0.03585417946295295,-0.04689043162203177
5202,2,137078,1,Public,31.0,27.773264,-82.636587,11,15,,22640.0,0.8076387681,1,26.0,1,,10.65351116273777,10.767734,"Business Administration, Management and Operations.",St Petersburg College,42340.999999999985,47464.32,-5123.320312500015,55764.99999999996,10.928901711428637,50038.883,10.820556,5726.117187499964,31,47668.99999999999,10.772036570424822,43045.89,10.670022,4623.109374999993,21.0,17,high,0.10739955214946822,0.10055007644659071,0.11443335393710162,0.10964115820647222,-0.1079404546145109,-0.10358204912521336,3.0,7.0,15.0,4.0,8.0,12.0,6.110100926607786,0.05875097044815179,0.03585417946295295,0.10055007644659071
5202,2,137209,3,Public,49.0,28.745482,-81.308003,13,12,,24900.0,0.8147863904,1,24.0,1,,10.490079059076491,10.761281,"Business Administration, Management and Operations.",Seminole State College of Florida,35957.00000000001,47159.04,-11202.039062499993,40824.99999999998,10.617049917838665,51684.734,10.852918,-10859.734375000022,51,39151.00000000001,10.575181243876902,38353.12,10.554591,797.8789062500073,23.0,17,high,0.020803493522722174,0.019603070417547275,-0.21011493057518538,-0.2051360807370146,-0.23753747500354916,-0.23186278079873146,6.0,15.0,17.0,9.0,2.0,11.0,5.8594652770823155,0.05634101227963765,0.03585417946295295,-0.2051360807370146
5202,2,138187,1,Public,202.0,28.520783,-81.464275,11,15,,23247.0,0.8727049583,1,22.0,1,,10.698017347384676,10.639739,"Business Administration, Management and Operations.",Valencia College,44267.99999999999,41761.87,2506.1289062499927,46965.00000000003,10.757157922428616,50303.57,10.825831,-3338.570312499971,229,31120.000000000004,10.345605978292328,36961.375,10.517629,-5841.374999999996,136.0,17,high,-0.15803998092603416,-0.1568620653019344,-0.06636845638907593,-0.06609498297539064,0.060009976579451084,0.05973512578182542,14.0,13.0,6.0,-1.0,-7.0,-8.0,4.358898943540674,0.04191248984173725,0.03585417946295295,-0.06609498297539064
5202,2,138309,1,"Private, for-profit",295.0,29.175319,-82.15319,13,12,,25123.0,0.7318019398,1,30.0,1,,10.832516803858471,10.781521,"Business Administration, Management and Operations.",Rasmussen University-Florida,50641.00000000003,48123.25,2517.750000000029,57337.00000000001,10.956701418570916,50084.953,10.821476,7252.046875000007,345,43735.999999999985,10.685926840574835,45909.984,10.734438,-2173.9843750000146,194.0,17,high,-0.04735319352850498,-0.047119976251597445,0.14479492187804674,0.14442405083610468,0.05231878561817893,0.052164500797303386,10.0,5.0,7.0,-5.0,2.0,-3.0,2.516611478423583,0.024198187292534454,0.03585417946295295,0.052164500797303386
5202,2,244233,3,"Private, for-profit",49.0,26.025173,-80.22004,21,6,1.0,14979.0,0.8729121278,2,29.0,1,open,10.53342865719228,10.435706,"Business Administration, Management and Operations.",City College-Hollywood,37549.99999999997,34054.117,3495.882812499971,39172.00000000003,10.575717484840686,37740.832,10.538498,1431.167968750029,62,28076.999999999993,10.242706014825366,30966.229,10.340652,-2889.2285156250073,40.0,17,high,-0.09330256392596066,-0.09041832395382886,0.03792094375569144,0.037204315191717935,0.10265668592293385,0.1002042505727477,11.0,9.0,3.0,-2.0,-6.0,-8.0,4.163331998932266,0.04003203845127179,0.03585417946295295,0.037204315191717935
5202,2,386472,3,"Private, nonprofit",77.0,28.615784,-81.312669,21,6,0.942,18321.0,0.8203449578,2,31.0,1,open,10.588300096306016,10.674781,"Business Administration, Management and Operations.",Herzing University-Orlando,39668.00000000001,43251.227,-3583.2265624999927,32080.999999999975,10.376019233564437,46982.89,10.757539,-14901.890625000025,46,30535.99999999999,10.326661594425065,36799.02,10.5132265,-6263.019531250011,40.0,17,high,-0.170195282674078,-0.1649340763716833,-0.31717696435371306,-0.308711246211237,-0.0828468195537083,-0.0816766219160921,15.0,17.0,13.0,2.0,-4.0,-2.0,2.0,0.019230769230769232,0.03585417946295295,-0.1649340763716833
5202,2,426314,3,"Private, nonprofit",31.0,29.189903,-81.048367,13,12,0.5791,38662.0,0.6700304341,2,25.0,2,mid,11.245790840406107,11.285498,"Business Administration, Management and Operations.",Embry-Riddle Aeronautical University-Worldwide,76556.99999999996,79657.99,-3100.9921875000437,85869.00000000003,11.360578158088066,70805.45,11.167691,15063.54687500003,64,74402.00000000004,11.217238102180307,71449.516,11.176746,2952.4843750000437,44.0,17,high,0.04132266466991943,0.040177713448828804,0.2127455755195413,0.20887066585507089,-0.03892882688030711,-0.037356963825134884,4.0,2.0,12.0,-2.0,10.0,8.0,5.291502622129181,0.05087983290508828,0.03585417946295295,0.040177713448828804
5202,2,496973,3,"Private, nonprofit",77.0,27.976414,-82.335773,21,-2,0.8966,18321.0,0.8203449578,2,31.0,1,open,10.588300096306016,10.596783,"Business Administration, Management and Operations.",Herzing University-Tampa,39668.00000000001,40005.92,-337.9218749999927,32080.999999999975,10.376019233564437,46890.94,10.75558,-14809.941406250025,46,30535.99999999999,10.326661594425065,35129.312,10.466791,-4593.312500000011,40.0,17,high,-0.13075440915617154,-0.12671242919815054,-0.3158380054249889,-0.3074080252148625,-0.008446796353195967,-0.008327486750350836,12.0,16.0,10.0,4.0,-6.0,-2.0,3.055050463303893,0.029375485224075897,0.03585417946295295,-0.12671242919815054
5202,3,132471,2,"Private, nonprofit",173.0,25.878908,-80.198925,21,13,0.7724,28822.0,0.7126805778,2,26.0,1,open,11.077841002787295,11.036546,"Business Administration, Management and Operations.",Barry University,64721.000000000044,62102.76,2618.2382812500437,64210.00000000001,11.069914240788094,76263.45,11.241949,-12053.453124999993,197,54266.00000000001,10.901653158794721,60680.875,11.013384,-6414.874999999993,138.0,55,high,-0.10571493901496959,-0.10494033264150932,-0.15805018827620773,-0.15727426904438135,0.042159772106552675,0.04192844151367327,46.0,54.0,24.0,8.0,-30.0,-22.0,15.534906930308058,0.14937410509911594,0.10448261138972102,-0.10494033264150932
