code,title,unit_id,distance,school.type,credential.level,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,id,school.name,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138293,2,"Private, nonprofit",3,44747,21,138293,Webber International University,41,8,0.694,39516,0.6643274854,2,21,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138293,1,"Private, nonprofit",3,49068,43,138293,Webber International University,41,8,0.694,39516,0.6643274854,2,21,1
4301,Criminal Justice and Corrections.,138293,2,"Private, nonprofit",3,49224,34,138293,Webber International University,41,8,0.694,39516,0.6643274854,2,21,1
5201,"Business/Commerce, General.",138293,2,"Private, nonprofit",3,50253,25,138293,Webber International University,41,8,0.694,39516,0.6643274854,2,21,1
5202,"Business Administration, Management and Operations.",138293,3,"Private, nonprofit",5,59543,16,138293,Webber International University,41,8,0.694,39516,0.6643274854,2,21,1
1107,Computer Science.,138309,3,"Private, for-profit",3,84899,110,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
1110,Computer/Information Technology Administration and Management.,138309,2,"Private, for-profit",2,51541,46,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
1110,Computer/Information Technology Administration and Management.,138309,3,"Private, for-profit",3,73554,65,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
1304,Educational Administration and Supervision.,138309,3,"Private, for-profit",3,46541,278,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138309,2,"Private, for-profit",1,35034,69,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138309,1,"Private, for-profit",2,39403,404,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
1409,Computer Engineering.,138309,1,"Private, for-profit",2,69873,46,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
2203,Legal Support Services.,138309,1,"Private, for-profit",1,58038,16,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
2203,Legal Support Services.,138309,1,"Private, for-profit",2,45751,92,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
4301,Criminal Justice and Corrections.,138309,1,"Private, for-profit",2,56503,149,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
4301,Criminal Justice and Corrections.,138309,3,"Private, for-profit",3,60483,75,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
4400,"Human Services, General.",138309,1,"Private, for-profit",2,46185,58,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
4400,"Human Services, General.",138309,3,"Private, for-profit",3,48799,70,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5004,Design and Applied Arts.,138309,1,"Private, for-profit",2,37689,41,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5004,Design and Applied Arts.,138309,2,"Private, for-profit",3,46610,19,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5107,Health and Medical Administrative Services.,138309,2,"Private, for-profit",1,40818,653,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5107,Health and Medical Administrative Services.,138309,2,"Private, for-profit",2,47498,479,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5107,Health and Medical Administrative Services.,138309,3,"Private, for-profit",3,62100,252,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5108,Allied Health and Medical Assisting Services.,138309,2,"Private, for-profit",1,36914,743,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5108,Allied Health and Medical Assisting Services.,138309,2,"Private, for-profit",2,43243,234,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",138309,1,"Private, for-profit",2,60039,83,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,138309,2,"Private, for-profit",2,52743,42,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5122,Public Health.,138309,3,"Private, for-profit",3,49032,48,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138309,1,"Private, for-profit",2,79954,2514,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138309,1,"Private, for-profit",3,87330,689,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",138309,1,"Private, for-profit",1,58034,398,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5202,"Business Administration, Management and Operations.",138309,1,"Private, for-profit",2,57337,345,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5202,"Business Administration, Management and Operations.",138309,3,"Private, for-profit",3,76176,414,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5203,Accounting and Related Services.,138309,2,"Private, for-profit",1,45403,29,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5203,Accounting and Related Services.,138309,1,"Private, for-profit",2,53756,166,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5203,Accounting and Related Services.,138309,3,"Private, for-profit",3,62579,157,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5204,Business Operations Support and Assistant Services.,138309,2,"Private, for-profit",1,47927,26,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5208,Finance and Financial Management Services.,138309,3,"Private, for-profit",3,70838,45,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5210,Human Resources Management and Services.,138309,1,"Private, for-profit",2,60288,119,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5210,Human Resources Management and Services.,138309,3,"Private, for-profit",3,64536,188,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5212,Management Information Systems and Services.,138309,1,"Private, for-profit",2,57424,130,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5214,Marketing.,138309,1,"Private, for-profit",2,51824,41,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
5214,Marketing.,138309,3,"Private, for-profit",3,62985,52,138309,Rasmussen University-Florida,13,12,,25123,0.7318019398,1,30,1
0301,Natural Resources Conservation and Research.,138354,2,Public,3,50746,16,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
0901,Communication and Media Studies.,138354,2,Public,3,51352,97,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1101,"Computer and Information Sciences, General.",138354,2,Public,3,79520,59,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1101,"Computer and Information Sciences, General.",138354,2,Public,5,110932,33,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1303,Curriculum and Instruction.,138354,2,Public,5,60517,74,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1304,Educational Administration and Supervision.,138354,3,Public,5,69829,240,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1310,Special Education and Teaching.,138354,3,Public,3,47968,45,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1310,Special Education and Teaching.,138354,3,Public,5,67666,151,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",138354,2,Public,3,50019,16,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1410,"Electrical, Electronics, and Communications Engineering.",138354,2,Public,3,91813,46,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
2203,Legal Support Services.,138354,2,Public,3,45338,20,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
2301,"English Language and Literature, General.",138354,2,Public,3,33671,26,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138354,2,Public,2,59240,116,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
2601,"Biology, General.",138354,2,Public,3,48576,30,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
2701,Mathematics.,138354,2,Public,5,70298,30,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138354,2,Public,3,48645,89,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138354,2,Public,5,64699,17,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
4201,"Psychology, General.",138354,2,Public,3,45101,53,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
4201,"Psychology, General.",138354,2,Public,5,67785,26,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
4301,Criminal Justice and Corrections.,138354,2,Public,3,46631,52,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
4407,Social Work.,138354,2,Public,3,45806,49,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
4501,"Social Sciences, General.",138354,2,Public,3,47535,42,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
4509,International Relations and National Security Studies.,138354,2,Public,3,43652,16,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5007,Fine and Studio Arts.,138354,2,Public,3,42115,22,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5100,"Health Services/Allied Health/Health Sciences, General.",138354,3,Public,3,55704,91,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,138354,2,Public,3,65285,26,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5115,Mental and Social Health Services and Allied Professions.,138354,2,Public,5,53287,53,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5122,Public Health.,138354,3,Public,5,111363,32,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138354,2,Public,3,89346,493,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138354,2,Public,5,104818,52,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5201,"Business/Commerce, General.",138354,2,Public,3,67651,23,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5202,"Business Administration, Management and Operations.",138354,2,Public,3,72805,32,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5202,"Business Administration, Management and Operations.",138354,2,Public,5,87186,113,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5203,Accounting and Related Services.,138354,2,Public,3,50908,30,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5203,Accounting and Related Services.,138354,2,Public,5,90113,25,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5208,Finance and Financial Management Services.,138354,2,Public,3,66463,19,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5209,Hospitality Administration/Management.,138354,2,Public,3,38420,26,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
5401,History.,138354,2,Public,3,42219,24,138354,University of West Florida,41,12,0.5824,34583,0.6786062378,2,24,1
1205,Culinary Arts and Related Services.,138479,1,Public,1,32805,33,138479,William T McFatter Technical College,21,-2,,16334,,1,26,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,138479,1,Public,1,54608,20,138479,William T McFatter Technical College,21,-2,,16334,,1,26,1
4805,Precision Metal Working.,138479,1,Public,1,42321,18,138479,William T McFatter Technical College,21,-2,,16334,,1,26,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",138479,1,Public,1,56486,33,138479,William T McFatter Technical College,21,-2,,16334,,1,26,1
1204,Cosmetology and Related Personal Grooming Services.,138497,1,Public,1,18935,27,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
1205,Culinary Arts and Related Services.,138497,1,Public,1,32046,17,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
1512,Computer Engineering Technologies/Technicians.,138497,1,Public,1,32374,24,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
4301,Criminal Justice and Corrections.,138497,1,Public,1,52652,29,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
4603,Electrical and Power Transmission Installers.,138497,1,Public,1,56161,19,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,138497,1,Public,1,38168,27,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
4805,Precision Metal Working.,138497,1,Public,1,45279,22,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
5107,Health and Medical Administrative Services.,138497,1,Public,1,29510,16,138497,Withlacoochee Technical College,23,-2,,17183,,1,28,1
1204,Cosmetology and Related Personal Grooming Services.,186274,1,"Private, for-profit",1,22529,109,186274,Robert Fiance Beauty Schools,21,-2,,13637,0.9236947791,1,25,1
0183,Veterinary/Animal Health Technologies/Technicians.,244233,2,"Private, for-profit",2,43408,58,244233,City College-Hollywood,21,6,1,14979,0.8729121278,2,29,1
5107,Health and Medical Administrative Services.,244233,2,"Private, for-profit",2,37581,74,244233,City College-Hollywood,21,6,1,14979,0.8729121278,2,29,1
5107,Health and Medical Administrative Services.,244233,3,"Private, for-profit",3,40534,39,244233,City College-Hollywood,21,6,1,14979,0.8729121278,2,29,1
5108,Allied Health and Medical Assisting Services.,244233,2,"Private, for-profit",2,37828,91,244233,City College-Hollywood,21,6,1,14979,0.8729121278,2,29,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",244233,2,"Private, for-profit",2,51642,61,244233,City College-Hollywood,21,6,1,14979,0.8729121278,2,29,1
5202,"Business Administration, Management and Operations.",244233,3,"Private, for-profit",2,39172,62,244233,City College-Hollywood,21,6,1,14979,0.8729121278,2,29,1
5202,"Business Administration, Management and Operations.",244233,1,"Private, for-profit",3,49519,39,244233,City College-Hollywood,21,6,1,14979,0.8729121278,2,29,1
5106,Dental Support Services and Allied Professions.,244279,1,"Private, for-profit",1,20278,20,244279,Meridian College,13,1,,16256,0.8884615385,1,27,1
5107,Health and Medical Administrative Services.,244279,1,"Private, for-profit",1,37829,18,244279,Meridian College,13,1,,16256,0.8884615385,1,27,1
5108,Allied Health and Medical Assisting Services.,244279,1,"Private, for-profit",1,34911,73,244279,Meridian College,13,1,,16256,0.8884615385,1,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",244279,1,"Private, for-profit",2,46151,39,244279,Meridian College,13,1,,16256,0.8884615385,1,27,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",244279,0,"Private, for-profit",2,85057,44,244279,Meridian College,13,1,,16256,0.8884615385,1,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",244279,0,"Private, for-profit",1,63036,40,244279,Meridian College,13,1,,16256,0.8884615385,1,27,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",262129,1,Public,3,39137,81,262129,New College of Florida,13,8,0.732,44268,0.6169491525,2,20,1
3001,Biological and Physical Sciences.,262129,1,Public,3,41759,46,262129,New College of Florida,13,8,0.732,44268,0.6169491525,2,20,1
1204,Cosmetology and Related Personal Grooming Services.,362700,1,"Private, for-profit",1,26859,249,362700,Aveda Institute-Fort Myers,13,-2,,16015,0.8937875752,1,28,1
5135,Somatic Bodywork and Related Therapeutic Services.,362700,1,"Private, for-profit",1,32463,54,362700,Aveda Institute-Fort Myers,13,-2,,16015,0.8937875752,1,28,1
1109,Computer Systems Networking and Telecommunications.,366553,1,"Private, for-profit",2,44987,29,366553,Southern Technical College,13,9,,19031,0.8379160637,1,29,1
5107,Health and Medical Administrative Services.,366553,0,"Private, for-profit",1,37896,20,366553,Southern Technical College,13,9,,19031,0.8379160637,1,29,1
5108,Allied Health and Medical Assisting Services.,366553,1,"Private, for-profit",1,32958,224,366553,Southern Technical College,13,9,,19031,0.8379160637,1,29,1
5108,Allied Health and Medical Assisting Services.,366553,1,"Private, for-profit",2,34673,26,366553,Southern Technical College,13,9,,19031,0.8379160637,1,29,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",366553,1,"Private, for-profit",2,49650,102,366553,Southern Technical College,13,9,,19031,0.8379160637,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",366553,1,"Private, for-profit",2,85126,144,366553,Southern Technical College,13,9,,19031,0.8379160637,1,29,1
5202,"Business Administration, Management and Operations.",366553,2,"Private, for-profit",2,53458,18,366553,Southern Technical College,13,9,,19031,0.8379160637,1,29,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,367875,1,Public,1,46188,31,367875,H W Brewster Technical College,11,-2,,13152,,1,29,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",367875,0,Public,1,47939,16,367875,H W Brewster Technical College,11,-2,,13152,,1,29,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,369400,1,"Private, for-profit",1,49381,2867,369400,Universal Technical Institute-Orlando,21,3,,26362,0.7443059019,1,25,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,369400,1,"Private, for-profit",2,56764,580,369400,Universal Technical Institute-Orlando,21,3,,26362,0.7443059019,1,25,1
1204,Cosmetology and Related Personal Grooming Services.,369419,1,Public,1,21335,25,369419,Erwin Technical College,11,-2,,14686,,1,27,1
4603,Electrical and Power Transmission Installers.,369419,1,Public,1,36613,16,369419,Erwin Technical College,11,-2,,14686,,1,27,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,369419,1,Public,1,40842,22,369419,Erwin Technical College,11,-2,,14686,,1,27,1
5107,Health and Medical Administrative Services.,369419,1,Public,1,42387,32,369419,Erwin Technical College,11,-2,,14686,,1,27,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",369419,1,Public,1,54867,23,369419,Erwin Technical College,11,-2,,14686,,1,27,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,369419,1,Public,1,58159,27,369419,Erwin Technical College,11,-2,,14686,,1,27,1
5135,Somatic Bodywork and Related Therapeutic Services.,369419,1,Public,1,30153,18,369419,Erwin Technical College,11,-2,,14686,,1,27,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",369419,1,Public,1,53121,109,369419,Erwin Technical College,11,-2,,14686,,1,27,1
5203,Accounting and Related Services.,369419,1,Public,1,34408,20,369419,Erwin Technical College,11,-2,,14686,,1,27,1
1204,Cosmetology and Related Personal Grooming Services.,372462,1,"Private, for-profit",1,19708,64,372462,Academy of Cosmetology,21,-2,,11620,0.9301075269,1,29,1
5135,Somatic Bodywork and Related Therapeutic Services.,372462,1,"Private, for-profit",1,26306,16,372462,Academy of Cosmetology,21,-2,,11620,0.9301075269,1,29,1
1204,Cosmetology and Related Personal Grooming Services.,378886,1,"Private, for-profit",1,22422,153,378886,Artistic Nails and Beauty Academy-Tampa,11,-2,,13833,0.9406392694,1,28,1
4706,Vehicle Maintenance and Repair Technologies/Technicians.,378956,1,"Private, for-profit",1,68718,543,378956,National Aviation Academy of Tampa Bay,21,-2,,21490,0.8369047619,1,27,1
1204,Cosmetology and Related Personal Grooming Services.,383163,1,"Private, for-profit",1,16910,205,383163,La Belle Beauty Academy,11,-2,,0,,1,33,1
5135,Somatic Bodywork and Related Therapeutic Services.,383163,1,"Private, for-profit",1,21218,33,383163,La Belle Beauty Academy,11,-2,,0,,1,33,1
1204,Cosmetology and Related Personal Grooming Services.,385132,1,"Private, for-profit",1,16637,62,385132,The Salon Professional Academy-Melbourne,13,-2,,13607,0.8571428571,1,26,1
0302,Environmental/Natural Resources Management and Policy.,385619,3,"Private, nonprofit",3,61850,27,385619,Everglades University,13,9,0.8145,22435,0.7852348993,2,33,1
4901,Air Transportation.,385619,3,"Private, nonprofit",3,86730,74,385619,Everglades University,13,9,0.8145,22435,0.7852348993,2,33,1
4901,Air Transportation.,385619,3,"Private, nonprofit",5,69589,26,385619,Everglades University,13,9,0.8145,22435,0.7852348993,2,33,1
5122,Public Health.,385619,3,"Private, nonprofit",5,47518,54,385619,Everglades University,13,9,0.8145,22435,0.7852348993,2,33,1
5133,Alternative and Complementary Medicine and Medical Systems.,385619,3,"Private, nonprofit",3,36960,152,385619,Everglades University,13,9,0.8145,22435,0.7852348993,2,33,1
5202,"Business Administration, Management and Operations.",385619,3,"Private, nonprofit",5,81771,44,385619,Everglades University,13,9,0.8145,22435,0.7852348993,2,33,1
5220,Construction Management.,385619,3,"Private, nonprofit",3,90526,105,385619,Everglades University,13,9,0.8145,22435,0.7852348993,2,33,1
1102,Computer Programming.,386472,3,"Private, nonprofit",3,78404,23,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
1109,Computer Systems Networking and Telecommunications.,386472,3,"Private, nonprofit",2,55935,54,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
1110,Computer/Information Technology Administration and Management.,386472,3,"Private, nonprofit",3,70624,53,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
2203,Legal Support Services.,386472,3,"Private, nonprofit",2,45714,32,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
4301,Criminal Justice and Corrections.,386472,3,"Private, nonprofit",2,54084,42,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
4301,Criminal Justice and Corrections.,386472,3,"Private, nonprofit",3,69601,100,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5107,Health and Medical Administrative Services.,386472,3,"Private, nonprofit",1,37853,197,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5107,Health and Medical Administrative Services.,386472,3,"Private, nonprofit",2,38352,387,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5107,Health and Medical Administrative Services.,386472,3,"Private, nonprofit",3,51098,129,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5108,Allied Health and Medical Assisting Services.,386472,3,"Private, nonprofit",1,36188,136,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5108,Allied Health and Medical Assisting Services.,386472,1,"Private, nonprofit",2,44890,157,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",386472,1,"Private, nonprofit",2,57768,102,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",386472,1,"Private, nonprofit",2,86632,322,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",386472,1,"Private, nonprofit",3,91010,440,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",386472,1,"Private, nonprofit",1,71753,79,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5202,"Business Administration, Management and Operations.",386472,3,"Private, nonprofit",2,32081,46,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5202,"Business Administration, Management and Operations.",386472,3,"Private, nonprofit",3,66379,140,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5202,"Business Administration, Management and Operations.",386472,3,"Private, nonprofit",5,70854,218,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5203,Accounting and Related Services.,386472,3,"Private, nonprofit",1,32931,30,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5203,Accounting and Related Services.,386472,3,"Private, nonprofit",2,45333,17,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
5203,Accounting and Related Services.,386472,3,"Private, nonprofit",3,54345,20,386472,Herzing University-Orlando,21,6,0.942,18321,0.8203449578,2,31,1
1204,Cosmetology and Related Personal Grooming Services.,387925,1,"Private, for-profit",1,31545,303,387925,Cortiva Institute,13,-2,,17597,0.7702589808,1,29,1
5135,Somatic Bodywork and Related Therapeutic Services.,387925,1,"Private, for-profit",1,30699,293,387925,Cortiva Institute,13,-2,,17597,0.7702589808,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",406024,1,"Private, for-profit",2,80988,1897,406024,Galen College of Nursing-Tampa Bay,11,2,,32673,0.6627957932,1,30,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",406024,1,"Private, for-profit",3,91862,463,406024,Galen College of Nursing-Tampa Bay,11,2,,32673,0.6627957932,1,30,1
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",406024,1,"Private, for-profit",1,64240,565,406024,Galen College of Nursing-Tampa Bay,11,2,,32673,0.6627957932,1,30,1
5135,Somatic Bodywork and Related Therapeutic Services.,406149,1,"Private, for-profit",1,29432,94,406149,Sarasota School of Massage Therapy,21,-2,,17000,0.7696335079,1,33,1
1110,Computer/Information Technology Administration and Management.,408844,3,"Private, for-profit",2,58473,17,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
2301,"English Language and Literature, General.",408844,0,"Private, for-profit",1,21826,287,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",408844,0,"Private, for-profit",2,39258,32,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5100,"Health Services/Allied Health/Health Sciences, General.",408844,3,"Private, for-profit",1,34569,18,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5106,Dental Support Services and Allied Professions.,408844,1,"Private, for-profit",1,28073,180,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5107,Health and Medical Administrative Services.,408844,3,"Private, for-profit",1,35489,42,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",408844,1,"Private, for-profit",2,57086,62,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,408844,0,"Private, for-profit",1,34287,39,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5111,Health/Medical Preparatory Programs.,408844,0,"Private, for-profit",99,93499,28,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5122,Public Health.,408844,3,"Private, for-profit",2,45001,61,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5122,Public Health.,408844,3,"Private, for-profit",3,51212,45,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5122,Public Health.,408844,3,"Private, for-profit",5,64291,22,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",408844,1,"Private, for-profit",2,79441,99,408844,Florida National University-Main Campus,21,9,,13365,0.8321821438,1,29,1
