code,title,unit_id,distance,credential.level,repayment.1_yr_bb_fed_comp.count,earnings.1_yr.working_not_enrolled.overall_count,earnings.1_yr.not_working_not_enrolled.overall_count,debt.staff_grad_plus.all.eval_inst.median_payment,id,school.name,latest.academics.program_reporter.programs_offered,latest.academics.program_percentage.agriculture,latest.academics.program_percentage.resources,latest.academics.program_percentage.architecture,latest.academics.program_percentage.ethnic_cultural_gender,latest.academics.program_percentage.communication,latest.academics.program_percentage.communications_technology,latest.academics.program_percentage.computer,latest.academics.program_percentage.personal_culinary,latest.academics.program_percentage.education,latest.academics.program_percentage.engineering,latest.academics.program_percentage.engineering_technology,latest.academics.program_percentage.language,latest.academics.program_percentage.family_consumer_science,latest.academics.program_percentage.legal,latest.academics.program_percentage.english,latest.academics.program_percentage.humanities,latest.academics.program_percentage.library,latest.academics.program_percentage.biological,latest.academics.program_percentage.mathematics,latest.academics.program_percentage.military,latest.academics.program_percentage.multidiscipline,latest.academics.program_percentage.parks_recreation_fitness,latest.academics.program_percentage.philosophy_religious,latest.academics.program_percentage.theology_religious_vocation,latest.academics.program_percentage.physical_science,latest.academics.program_percentage.science_technology,latest.academics.program_percentage.psychology,latest.academics.program_percentage.security_law_enforcement,latest.academics.program_percentage.public_administration_social_service,latest.academics.program_percentage.social_science,latest.academics.program_percentage.construction,latest.academics.program_percentage.mechanic_repair_technology,latest.academics.program_percentage.precision_production,latest.academics.program_percentage.transportation,latest.academics.program_percentage.visual_performing,latest.academics.program_percentage.health,latest.academics.program_percentage.business_marketing,latest.academics.program_percentage.history,latest.school.instructional_expenditure_per_fte,latest.school.faculty_salary,latest.school.ft_faculty_rate,latest.student.demographics.student_faculty_ratio,latest.school.endowment.begin,latest.school.endowment.end,latest.school.dolflag,latest.admissions.admission_rate.overall,latest.school.open_admissions_policy
5122,Public Health.,137351,3,3,261.0,207.0,11.0,204.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5122,Public Health.,137351,1,5,183.0,255.0,12.0,433.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5122,Public Health.,137351,1,6,14.0,26.0,2.0,393.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5123,Rehabilitation and Therapeutic Professions.,137351,2,5,44.0,43.0,1.0,672.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5123,Rehabilitation and Therapeutic Professions.,137351,1,7,,,,,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5127,Medical Illustration and Informatics.,137351,3,5,79.0,96.0,6.0,388.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137351,1,3,333.0,588.0,18.0,162.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137351,1,5,278.0,372.0,7.0,602.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137351,1,6,24.0,53.0,2.0,440.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5201,"Business/Commerce, General.",137351,1,3,145.0,208.0,8.0,188.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5202,"Business Administration, Management and Operations.",137351,1,3,75.0,99.0,10.0,199.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5202,"Business Administration, Management and Operations.",137351,1,5,181.0,312.0,11.0,375.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5202,"Business Administration, Management and Operations.",137351,2,6,18.0,22.0,1.0,1122.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5203,Accounting and Related Services.,137351,3,3,214.0,218.0,16.0,186.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5203,Accounting and Related Services.,137351,1,5,78.0,99.0,1.0,216.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5207,Entrepreneurial and Small Business Operations.,137351,1,5,,,1.0,,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5208,Finance and Financial Management Services.,137351,1,3,324.0,422.0,26.0,177.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5209,Hospitality Administration/Management.,137351,1,3,27.0,41.0,5.0,223.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5211,International Business.,137351,1,3,40.0,53.0,6.0,184.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5212,Management Information Systems and Services.,137351,1,3,121.0,178.0,18.0,176.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5214,Marketing.,137351,1,3,306.0,395.0,18.0,177.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
5401,History.,137351,1,3,111.0,116.0,5.0,187.0,137351,University of South Florida,,0,0.0154,0,0.0004,0.0487,0,0.0582,0,0.0287,0.0534,0,0.0048,0,0,0.0146,0.0404,0,0.1195,0.0071,0,0.0018,0,0.0022,0,0.014,0,0.0885,0,0.0142,0.1143,0,0,0,0,0.0207,0.1731,0.1691,0.011,13361,11342,0.7308,22,637874759,708333328,1,0.4319,2
1304,Educational Administration and Supervision.,137476,1,5,74.0,68.0,1.0,350.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
1304,Educational Administration and Supervision.,137476,3,6,32.0,60.0,4.0,652.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
1310,Special Education and Teaching.,137476,0,5,10.0,,0.0,,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",137476,3,5,20.0,,1.0,,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
2201,Law.,137476,0,6,294.0,245.0,17.0,1889.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
2299,"Legal Professions and Studies, Other.",137476,0,4,,35.0,2.0,,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
2299,"Legal Professions and Studies, Other.",137476,1,8,46.0,29.0,1.0,1795.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
4301,Criminal Justice and Corrections.,137476,1,3,12.0,,2.0,265.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
4301,Criminal Justice and Corrections.,137476,3,5,14.0,19.0,0.0,,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
5115,Mental and Social Health Services and Allied Professions.,137476,3,5,15.0,,2.0,711.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
5202,"Business Administration, Management and Operations.",137476,1,3,43.0,37.0,7.0,183.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
5202,"Business Administration, Management and Operations.",137476,2,5,94.0,93.0,7.0,333.0,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
5203,Accounting and Related Services.,137476,1,3,,,0.0,,137476,St. Thomas University,,0,0,0,0,0.0084,0,0.023,0,0.0042,0,0,0,0,0,0.0042,0,0,0.0293,0.0105,0,0.0105,0.0042,0.0042,0.0021,0.0042,0,0.0293,0.0669,0,0.0188,0,0,0,0,0,0.4561,0.3243,0,5550,8625,1,17,37800542,42969520,0,0.9791,2
0301,Natural Resources Conservation and Research.,137546,1,3,19.0,18.0,1.0,,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
0901,Communication and Media Studies.,137546,1,3,41.0,32.0,1.0,286.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
1304,Educational Administration and Supervision.,137546,1,5,61.0,38.0,0.0,233.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
1313,"Teacher Education and Professional Development, Specific Subject Areas.",137546,1,3,25.0,24.0,1.0,286.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
2201,Law.,137546,0,5,,,0.0,,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
2201,Law.,137546,1,7,378.0,379.0,10.0,1621.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
2601,"Biology, General.",137546,1,3,26.0,26.0,1.0,285.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
3105,"Sports, Kinesiology, and Physical Education/Fitness.",137546,1,3,26.0,18.0,2.0,265.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
4510,Political Science and Government.,137546,1,3,51.0,32.0,5.0,252.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5001,"Visual and Performing Arts, General.",137546,1,3,26.0,27.0,1.0,286.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5009,Music.,137546,1,3,45.0,34.0,10.0,276.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5100,"Health Services/Allied Health/Health Sciences, General.",137546,1,3,62.0,41.0,3.0,215.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5115,Mental and Social Health Services and Allied Professions.,137546,1,5,35.0,42.0,0.0,756.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5202,"Business Administration, Management and Operations.",137546,1,3,51.0,60.0,4.0,228.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5202,"Business Administration, Management and Operations.",137546,2,5,29.0,37.0,1.0,466.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5203,Accounting and Related Services.,137546,1,3,33.0,,1.0,232.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5203,Accounting and Related Services.,137546,3,5,,21.0,0.0,,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5208,Finance and Financial Management Services.,137546,1,3,61.0,69.0,3.0,265.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5211,International Business.,137546,1,3,18.0,,1.0,,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5214,Marketing.,137546,1,3,37.0,38.0,1.0,262.0,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
5401,History.,137546,1,3,26.0,16.0,2.0,,137546,Stetson University,,0.0016,0.0313,0,0.0066,0.0559,0,0.0411,0,0.0345,0,0,0.0099,0,0,0.0197,0,0,0.0691,0.0082,0,0,0,0.0099,0,0.0099,0,0.0938,0,0,0.1086,0,0,0,0,0.1003,0.102,0.2796,0.0181,14922,11041,0.6604,10,363648117,390513055,1,0.716,2
0901,Communication and Media Studies.,137564,1,3,29.0,29.0,2.0,207.0,137564,Southeastern University,,0,0,0,0,0.0564,0,0,0,0.0487,0,0,0,0,0.0051,0.0077,0.1016,0,0.0188,0.0026,0,0.0128,0.0521,0,0.3083,0,0,0.0863,0.0205,0.0333,0.006,0,0,0,0.0034,0.0376,0.0427,0.1563,0,3698,7041,1,19,9770732,10946366,0,0.5298,2
0907,"Radio, Television, and Digital Communication.",137564,2,3,28.0,36.0,2.0,246.0,137564,Southeastern University,,0,0,0,0,0.0564,0,0,0,0.0487,0,0,0,0,0.0051,0.0077,0.1016,0,0.0188,0.0026,0,0.0128,0.0521,0,0.3083,0,0,0.0863,0.0205,0.0333,0.006,0,0,0,0.0034,0.0376,0.0427,0.1563,0,3698,7041,1,19,9770732,10946366,0,0.5298,2
1304,Educational Administration and Supervision.,137564,1,5,25.0,23.0,0.0,381.0,137564,Southeastern University,,0,0,0,0,0.0564,0,0,0,0.0487,0,0,0,0,0.0051,0.0077,0.1016,0,0.0188,0.0026,0,0.0128,0.0521,0,0.3083,0,0,0.0863,0.0205,0.0333,0.006,0,0,0,0.0034,0.0376,0.0427,0.1563,0,3698,7041,1,19,9770732,10946366,0,0.5298,2
1304,Educational Administration and Supervision.,137564,1,6,13.0,16.0,1.0,,137564,Southeastern University,,0,0,0,0,0.0564,0,0,0,0.0487,0,0,0,0,0.0051,0.0077,0.1016,0,0.0188,0.0026,0,0.0128,0.0521,0,0.3083,0,0,0.0863,0.0205,0.0333,0.006,0,0,0,0.0034,0.0376,0.0427,0.1563,0,3698,7041,1,19,9770732,10946366,0,0.5298,2
1310,Special Education and Teaching.,137564,3,5,25.0,31.0,3.0,288.0,137564,Southeastern University,,0,0,0,0,0.0564,0,0,0,0.0487,0,0,0,0,0.0051,0.0077,0.1016,0,0.0188,0.0026,0,0.0128,0.0521,0,0.3083,0,0,0.0863,0.0205,0.0333,0.006,0,0,0,0.0034,0.0376,0.0427,0.1563,0,3698,7041,1,19,9770732,10946366,0,0.5298,2
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",137564,1,3,47.0,32.0,1.0,281.0,137564,Southeastern University,,0,0,0,0,0.0564,0,0,0,0.0487,0,0,0,0,0.0051,0.0077,0.1016,0,0.0188,0.0026,0,0.0128,0.0521,0,0.3083,0,0,0.0863,0.0205,0.0333,0.006,0,0,0,0.0034,0.0376,0.0427,0.1563,0,3698,7041,1,19,9770732,10946366,0,0.5298,2
