code,title,unit_id,distance,school.type,credential.level,earnings.1_yr.overall_median_earnings,earnings.1_yr.working_not_enrolled.overall_count,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,earnings.5_yr.overall_median_earnings,earnings.5_yr.working_not_enrolled.overall_count,id,school.name,location.lat,location.lon,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
2301,"English Language and Literature, General.",134097,1,Public,3,29534.0,367.0,52602,468,48487.0,504.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2301,"English Language and Literature, General.",134097,1,Public,6,57764.0,25.0,60363,23,69086.0,22.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",134097,0,Public,1,,,58691,38,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",134097,1,Public,3,35361.0,109.0,51587,107,44771.0,80.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2501,Library Science and Administration.,134097,0,Public,4,48329.0,23.0,57780,27,56864.0,18.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2601,"Biology, General.",134097,1,Public,3,26140.0,252.0,51256,195,56744.0,238.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2602,"Biochemistry, Biophysics and Molecular Biology.",134097,1,Public,3,31074.0,34.0,69875,41,68379.0,26.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2609,"Physiology, Pathology and Related Sciences.",134097,1,Public,3,23574.0,102.0,61342,137,68108.0,252.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2609,"Physiology, Pathology and Related Sciences.",134097,1,Public,5,,,78502,24,64019.0,30.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2701,Mathematics.,134097,1,Public,3,49919.0,33.0,68131,52,63456.0,76.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2705,Statistics.,134097,0,Public,1,45979.0,35.0,87034,51,97085.0,21.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
2705,Statistics.,134097,1,Public,3,47347.0,48.0,77605,54,82522.0,43.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
3023,Intercultural/Multicultural and Diversity Studies.,134097,0,Public,1,,,67798,18,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
3103,"Parks, Recreation, and Leisure Facilities Management.",134097,1,Public,3,,,48260,25,34985.0,29.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",134097,1,Public,3,29519.0,105.0,60909,138,54046.0,138.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
3105,"Sports, Kinesiology, and Physical Education/Fitness.",134097,1,Public,5,39740.0,57.0,60832,54,59201.0,57.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
3801,Philosophy.,134097,1,Public,3,27072.0,38.0,47153,42,53843.0,40.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4004,Atmospheric Sciences and Meteorology.,134097,1,Public,3,39967.0,18.0,66943,20,63457.0,21.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4005,Chemistry.,134097,1,Public,3,40629.0,27.0,66724,32,63894.0,34.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4005,Chemistry.,134097,1,Public,5,69821.0,16.0,94513,20,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4005,Chemistry.,134097,1,Public,6,81045.0,22.0,94387,21,102739.0,27.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4006,Geological and Earth Sciences/Geosciences.,134097,1,Public,3,,,66157,18,63830.0,17.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4201,"Psychology, General.",134097,1,Public,3,30140.0,591.0,54728,666,54829.0,639.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4201,"Psychology, General.",134097,1,Public,5,59508.0,26.0,69669,34,71429.0,25.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4201,"Psychology, General.",134097,1,Public,6,74432.0,23.0,99239,24,76789.0,27.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4228,"Clinical, Counseling and Applied Psychology.",134097,0,Public,4,,,76728,17,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4301,Criminal Justice and Corrections.,134097,1,Public,3,34922.0,515.0,57417,593,55220.0,603.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4301,Criminal Justice and Corrections.,134097,2,Public,5,57568.0,77.0,72705,85,68153.0,59.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4304,Security Science and Technology.,134097,1,Public,3,58249.0,40.0,93841,49,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",134097,0,Public,1,36726.0,40.0,62145,25,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4404,Public Administration.,134097,0,Public,1,36102.0,109.0,67522,160,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4404,Public Administration.,134097,0,Public,4,56236.0,16.0,72105,18,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4404,Public Administration.,134097,2,Public,5,56061.0,36.0,79921,46,72457.0,57.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4407,Social Work.,134097,1,Public,3,32604.0,35.0,50723,114,52119.0,152.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4407,Social Work.,134097,0,Public,4,41750.0,16.0,57835,27,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4407,Social Work.,134097,0,Public,5,,,60003,76,59258.0,276.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4501,"Social Sciences, General.",134097,1,Public,3,33235.0,295.0,58460,327,59852.0,227.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4502,Anthropology.,134097,1,Public,3,,,42791,40,50122.0,34.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4506,Economics.,134097,1,Public,3,47304.0,239.0,73527,332,73771.0,268.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4506,Economics.,134097,1,Public,5,74592.0,42.0,101636,38,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4507,Geography and Cartography.,134097,1,Public,3,35608.0,17.0,52537,32,47482.0,137.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4507,Geography and Cartography.,134097,1,Public,5,53587.0,24.0,69641,35,61094.0,16.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4509,International Relations and National Security Studies.,134097,1,Public,3,32098.0,279.0,63984,361,60401.0,325.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4509,International Relations and National Security Studies.,134097,1,Public,5,49158.0,24.0,71829,33,56259.0,19.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4510,Political Science and Government.,134097,1,Public,3,34745.0,306.0,68059,390,69965.0,324.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4510,Political Science and Government.,134097,1,Public,5,46645.0,23.0,76608,33,76187.0,27.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
4511,Sociology.,134097,1,Public,3,33783.0,168.0,50612,240,49700.0,205.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5003,Dance.,134097,1,Public,3,21877.0,23.0,40892,22,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5004,Design and Applied Arts.,134097,1,Public,3,49144.0,43.0,73888,46,52542.0,27.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5005,Drama/Theatre Arts and Stagecraft.,134097,1,Public,3,18431.0,61.0,44115,76,32238.0,70.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5005,Drama/Theatre Arts and Stagecraft.,134097,1,Public,5,32286.0,44.0,58724,40,45573.0,41.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5006,Film/Video and Photographic Arts.,134097,1,Public,3,31689.0,36.0,46180,31,58465.0,53.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5006,Film/Video and Photographic Arts.,134097,1,Public,5,33151.0,30.0,44277,28,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5007,Fine and Studio Arts.,134097,1,Public,3,26785.0,130.0,41067,151,43443.0,201.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5007,Fine and Studio Arts.,134097,1,Public,5,30765.0,25.0,44914,27,45341.0,30.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5009,Music.,134097,1,Public,3,19429.0,55.0,44454,75,41660.0,70.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5009,Music.,134097,1,Public,5,26016.0,44.0,50069,45,30477.0,47.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5009,Music.,134097,1,Public,6,33487.0,35.0,60076,38,42594.0,46.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5102,Communication Disorders Sciences and Services.,134097,0,Public,1,,,61573,55,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5102,Communication Disorders Sciences and Services.,134097,1,Public,3,13371.0,22.0,67180,83,62179.0,98.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5102,Communication Disorders Sciences and Services.,134097,2,Public,5,54565.0,73.0,59811,75,64722.0,43.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",134097,1,Public,3,28127.0,25.0,57647,20,52688.0,21.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5112,Medicine.,134097,1,Public,7,62072.0,200.0,113355,183,196699.0,201.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5115,Mental and Social Health Services and Allied Professions.,134097,2,Public,5,50259.0,390.0,61024,264,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5122,Public Health.,134097,1,Public,5,43953.0,40.0,71264,44,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5123,Rehabilitation and Therapeutic Professions.,134097,1,Public,5,43422.0,40.0,50364,32,49216.0,24.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5131,Dietetics and Clinical Nutrition Services.,134097,1,Public,3,29158.0,22.0,60380,45,58255.0,60.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",134097,1,Public,3,69997.0,135.0,78811,104,79752.0,92.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",134097,1,Public,5,209572.0,45.0,162329,48,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",134097,0,Public,6,110260.0,36.0,117560,36,118251.0,33.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5201,"Business/Commerce, General.",134097,1,Public,3,47342.0,29.0,74716,56,61034.0,87.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5201,"Business/Commerce, General.",134097,2,Public,5,81168.0,173.0,107889,164,103763.0,89.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5202,"Business Administration, Management and Operations.",134097,1,Public,3,49325.0,207.0,77320,245,67950.0,177.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5203,Accounting and Related Services.,134097,1,Public,3,55626.0,77.0,91056,223,89416.0,224.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5203,Accounting and Related Services.,134097,0,Public,5,70901.0,114.0,112611,102,108137.0,34.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5207,Entrepreneurial and Small Business Operations.,134097,1,Public,3,48625.0,53.0,58824,23,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5208,Finance and Financial Management Services.,134097,1,Public,3,56516.0,419.0,87089,585,88996.0,466.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5208,Finance and Financial Management Services.,134097,1,Public,5,62034.0,35.0,101223,34,104012.0,40.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5209,Hospitality Administration/Management.,134097,1,Public,3,37330.0,216.0,62673,192,53037.0,229.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5212,Management Information Systems and Services.,134097,1,Public,3,66252.0,120.0,103648,108,95233.0,45.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5212,Management Information Systems and Services.,134097,3,Public,5,,,107903,20,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5213,Management Sciences and Quantitative Methods.,134097,1,Public,3,62578.0,43.0,94887,72,99280.0,58.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5214,Marketing.,134097,1,Public,3,49808.0,395.0,84981,486,78277.0,372.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5215,Real Estate.,134097,1,Public,3,55257.0,119.0,80900,133,85275.0,88.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5217,Insurance.,134097,1,Public,3,61071.0,99.0,92064,127,95930.0,44.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5217,Insurance.,134097,3,Public,5,90536.0,21.0,126052,28,,,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
5401,History.,134097,1,Public,3,27944.0,82.0,56834,82,49734.0,119.0,134097,Florida State University,30.443147,-84.295064,12,15,0.2422,43729,0.5975318884,2,20,1
0101,Agricultural Business and Management.,134130,1,Public,3,49371.0,119.0,70862,137,63554.0,132.0,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0109,Animal Sciences.,134130,1,Public,3,31294.0,126.0,47724,86,51450.0,117.0,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0110,Food Science and Technology.,134130,1,Public,3,,,64078,19,73595.0,144.0,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0111,Plant Sciences.,134130,1,Public,3,36372.0,56.0,53270,52,46390.0,36.0,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0111,Plant Sciences.,134130,1,Public,5,67257.0,18.0,92076,19,,,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0112,Soil Sciences.,134130,3,Public,5,61827.0,21.0,63555,20,,,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0180,Veterinary Medicine.,134130,1,Public,7,101252.0,194.0,124305,193,121343.0,172.0,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0181,Veterinary Biomedical and Clinical Sciences.,134130,3,Public,5,60387.0,51.0,77959,55,86986.0,32.0,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
0181,Veterinary Biomedical and Clinical Sciences.,134130,2,Public,8,,,81979,21,,,134130,University of Florida,29.64629,-82.347911,12,16,0.242,39127,0.6673828964,2,21,1
