code,title,unit_id,distance,school_type,credential_level,school_city,location_lat,location_lon,locale,carnegie_size_setting,median_family_income,students_with_pell_grant,age_entry,title_iv_eligibility_type,actual,pred,school_name,4_yr_working_count,error,school_count,confidence,pct_error,score
2613,"Ecology, Evolution, Systematics, and Population Biology.",137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,43683.000000000015,51000.516,The University of Tampa,47,-7317.515624999985,4,low,-0.1434792479120153,-0.13998140036465226
3105,"Sports, Kinesiology, and Physical Education/Fitness.",137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,60364.00000000001,54682.39,The University of Tampa,127,5681.609375000007,18,high,0.10390199312907247,0.10310765142934372
4201,"Psychology, General.",137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,53743.99999999996,53664.996,The University of Tampa,72,79.00390624996362,29,high,0.0014721683033750313,0.001450315148430737
4504,Criminology.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,60741.99999999999,57700.73,The University of Tampa,118,3041.2695312499927,7,medium,0.052707643500234484,0.05226851735585086
4510,Political Science and Government.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,58753.99999999998,59886.992,The University of Tampa,39,-1132.9921875000218,14,medium,-0.018918836062975748,-0.018346848333301927
4511,Sociology.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,57474.0,53428.36,The University of Tampa,20,4045.640625,12,medium,0.07572084698698461,0.07086186003705133
5005,Drama/Theatre Arts and Stagecraft.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,28708.999999999975,50206.9,The University of Tampa,21,-21497.898437500025,11,medium,-0.42818614785101017,-0.4021451207044985
5006,Film/Video and Photographic Arts.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,42089.999999999985,45789.04,The University of Tampa,28,-3699.0390625000146,7,medium,-0.08078437849396644,-0.07722094005695593
5100,"Health Services/Allied Health/Health Sciences, General.",137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,72530.99999999996,57115.855,The University of Tampa,46,15415.144531249956,15,medium,0.2698925614391629,0.26314715011685014
5100,"Health Services/Allied Health/Health Sciences, General.",137847,0,"Private, nonprofit",5,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,67471.99999999999,82449.516,The University of Tampa,37,-14977.515625000015,4,low,-0.18165680551868027,-0.17582242584551638
5122,Public Health.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,58777.0,60092.95,The University of Tampa,28,-1315.94921875,12,medium,-0.021898562740858156,-0.02093260643048203
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,89222.99999999993,83760.53,The University of Tampa,54,5462.468749999927,57,high,0.06521530688118608,0.06386185464535124
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",137847,1,"Private, nonprofit",5,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,114519.99999999991,129485.125,The University of Tampa,74,-14965.125000000087,18,high,-0.11557408621260618,-0.11391249554932614
5202,"Business Administration, Management and Operations.",137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,67521.0,66590.266,The University of Tampa,90,930.734375,58,high,0.013977033523809435,0.01381717745893739
5202,"Business Administration, Management and Operations.",137847,1,"Private, nonprofit",5,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,107129.99999999996,100192.31,The University of Tampa,103,6937.687499999956,35,high,0.06924371068888101,0.06856737572754563
5203,Accounting and Related Services.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,84874.99999999997,76477.36,The University of Tampa,79,8397.64062499997,24,high,0.10980557767198629,0.10834299870273349
5203,Accounting and Related Services.,137847,1,"Private, nonprofit",5,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,98375.99999999999,94998.06,The University of Tampa,46,3377.9374999999854,19,high,0.035557962037383505,0.034669263666274826
5207,Entrepreneurial and Small Business Operations.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,64033.99999999994,59778.457,The University of Tampa,44,4255.542968749942,2,low,0.07118857160406966,0.06931556805924584
5207,Entrepreneurial and Small Business Operations.,137847,1,"Private, nonprofit",5,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,90975.00000000006,73982.1,The University of Tampa,21,16992.89843750006,3,low,0.22968931780269145,0.21572028636582002
5208,Finance and Financial Management Services.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,90485.00000000001,79570.984,The University of Tampa,110,10914.015625000015,15,medium,0.13716074660537986,0.13592021311425465
5208,Finance and Financial Management Services.,137847,0,"Private, nonprofit",5,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,82636.99999999993,113483.3,The University of Tampa,25,-30846.296875000073,6,medium,-0.271813541943329,-0.2581944160687972
5211,International Business.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,75090.0,61656.508,The University of Tampa,52,13433.4921875,7,medium,0.21787630639659009,0.21315203379896544
5214,Marketing.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,69875.99999999999,64375.035,The University of Tampa,100,5500.964843749985,17,high,0.0854518344013038,0.08458782396221327
5401,History.,137847,1,"Private, nonprofit",3,Tampa,27.948455,-82.46483,11,13,75458.0,0.429463171,20.0,1,46595.99999999998,46475.49,The University of Tampa,22,120.51171874997817,9,medium,0.002593016732189928,0.002443218382815859
1204,Cosmetology and Related Personal Grooming Services.,137865,1,Public,1,Panama City,30.203363,-85.646585,22,-2,16344.0,,28.0,1,30082.999999999996,25645.256,Tom P. Haney Technical College,45,4437.744140624996,80,high,0.17304347302905593,0.16860730171090377
4706,Vehicle Maintenance and Repair Technologies/Technicians.,137865,1,Public,1,Panama City,30.203363,-85.646585,22,-2,16344.0,,28.0,1,51617.000000000044,48296.312,Tom P. Haney Technical College,38,3320.6875000000437,24,high,0.06875654326611465,0.06661480410688421
4805,Precision Metal Working.,137865,1,Public,1,Panama City,30.203363,-85.646585,22,-2,16344.0,,28.0,1,45877.99999999996,43170.83,Tom P. Haney Technical College,24,2707.1718749999636,15,medium,0.06270836100621972,0.059419701782142564
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",137865,1,Public,1,Panama City,30.203363,-85.646585,22,-2,16344.0,,28.0,1,49097.99999999996,53104.16,Tom P. Haney Technical College,32,-4006.1601562500364,47,high,-0.0754396669575903,-0.07257948487768806
3000,"Multi-/Interdisciplinary Studies, General.",137953,0,"Private, nonprofit",3,Jacksonville,30.311171,-81.79626,11,8,32858.0,0.7992277992,22.0,1,36114.00000000003,48513.316,Trinity Baptist College,26,-12399.31640624997,7,medium,-0.25558583343216995,-0.24333073886113296
1101,"Computer and Information Sciences, General.",138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,44212.99999999997,68840.555,Valencia College,71,-24627.55468750003,8,medium,-0.35774776654976426,-0.3523498777328027
1102,Computer Programming.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,63998.99999999995,57772.586,Valencia College,43,6226.414062499949,6,medium,0.1077745432623677,0.10486268723521
1108,Computer Software and Media Applications.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,46229.99999999996,51400.76,Valencia College,44,-5170.761718750036,4,low,-0.10059698622839364,-0.0979502339820878
1110,Computer/Information Technology Administration and Management.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,57409.000000000044,59085.625,Valencia College,44,-1676.6249999999563,8,medium,-0.028376191332493417,-0.027629600893090345
1205,Culinary Arts and Related Services.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,41849.99999999998,41793.867,Valencia College,58,56.13281249997817,6,medium,0.0013430873062822662,0.0013174355312496192
2203,Legal Support Services.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,51929.00000000003,48252.85,Valencia College,41,3676.148437500029,10,medium,0.07618510240246548,0.07401054695005611
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,44728.00000000001,46818.51,Valencia College,4116,-2090.5117187499927,36,high,-0.04465139198162036,-0.04464504373282143
4301,Criminal Justice and Corrections.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,47004.99999999998,50334.14,Valencia College,71,-3329.140625000022,10,medium,-0.06614080589560124,-0.065142838193575
4302,Fire Protection.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,61605.00000000004,53302.09,Valencia College,24,8302.910156250036,2,low,0.15577081837858942,0.14760161844284264
5006,Film/Video and Photographic Arts.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,33162.00000000002,37447.42,Valencia College,49,-4285.421874999978,4,low,-0.11443836879624916,-0.11177994023181292
5009,Music.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,38507.00000000003,40419.71,Valencia College,24,-1912.710937499971,3,low,-0.04732124236260741,-0.044839540757056845
5106,Dental Support Services and Allied Professions.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,75094.99999999994,64086.582,Valencia College,22,11008.417968749942,10,medium,0.17177414709653263,0.1618507696725591
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,72153.00000000001,67539.125,Valencia College,87,4613.875000000015,39,high,0.06831410682326747,0.06750120122569579
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",138187,1,Public,3,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,89531.99999999996,62246.79,Valencia College,62,27285.210937499956,7,medium,0.43833925168579785,0.43059278712397137
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,81132.99999999997,80029.05,Valencia College,270,1103.953124999971,58,high,0.013794405507843565,0.013750641597603547
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",138187,0,Public,99,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,54862.000000000044,58644.05,Valencia College,37,-3782.0507812499563,4,low,-0.06449163608014566,-0.062420319844231825
5202,"Business Administration, Management and Operations.",138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,46965.00000000003,50021.33,Valencia College,229,-3056.328124999971,26,high,-0.06110049931825897,-0.060865736623678134
5203,Accounting and Related Services.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,48119.00000000001,59215.09,Valencia College,31,-11096.089843749993,8,medium,-0.18738618607231847,-0.1800205078628799
5209,Hospitality Administration/Management.,138187,1,Public,2,Orlando,28.520783,-81.464275,11,15,23247.0,0.8727049583,22.0,1,46639.000000000015,44060.01,Valencia College,69,2578.9882812500146,2,low,0.058533535980711295,0.05762040446815368
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138275,2,"Private, nonprofit",3,Lake Wales,27.825751,-81.599972,41,8,29095.0,0.7985915493,25.0,1,48818.99999999996,50306.453,Warner University,70,-1487.4531250000364,24,high,-0.02956783936454547,-0.029114256860827623
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138275,2,"Private, nonprofit",2,Lake Wales,27.825751,-81.599972,41,8,29095.0,0.7985915493,25.0,1,42057.00000000003,47044.766,Warner University,42,-4987.765624999971,36,high,-0.10602169144083116,-0.10307838719016632
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138275,1,"Private, nonprofit",3,Lake Wales,27.825751,-81.599972,41,8,29095.0,0.7985915493,25.0,1,44994.99999999996,51046.793,Warner University,33,-6051.792968750036,18,high,-0.11855383299896712,-0.1142138922424588
5202,"Business Administration, Management and Operations.",138275,1,"Private, nonprofit",3,Lake Wales,27.825751,-81.599972,41,8,29095.0,0.7985915493,25.0,1,55458.00000000003,54186.625,Warner University,84,1271.375000000029,58,high,0.023462893287781426,0.023172003888875463
5202,"Business Administration, Management and Operations.",138275,3,"Private, nonprofit",5,Lake Wales,27.825751,-81.599972,41,8,29095.0,0.7985915493,25.0,1,73819.00000000003,79075.484,Warner University,51,-5256.484374999971,35,high,-0.06647426084767465,-0.06500003664746627
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",138284,1,Public,1,Chipley,30.77449,-85.553345,43,-2,15147.0,,25.0,1,39399.999999999985,43922.36,Florida Panhandle Technical College,60,-4522.359375000015,47,high,-0.10296257849877889,-0.10107216520626479
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138293,2,"Private, nonprofit",3,Babson Park,27.838778,-81.532315,41,8,39516.0,0.6643274854,21.0,1,44746.99999999998,46241.52,Webber International University,21,-1494.5195312500218,24,high,-0.03231986202875591,-0.030354262700785128
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138293,1,"Private, nonprofit",3,Babson Park,27.838778,-81.532315,41,8,39516.0,0.6643274854,21.0,1,49068.000000000015,43596.062,Webber International University,43,5471.937500000015,18,high,0.12551448883715163,0.12212333439795955
4301,Criminal Justice and Corrections.,138293,2,"Private, nonprofit",3,Babson Park,27.838778,-81.532315,41,8,39516.0,0.6643274854,21.0,1,49223.99999999996,45037.598,Webber International University,34,4186.402343749964,23,high,0.09295350022225274,0.08966469306616702
5201,"Business/Commerce, General.",138293,2,"Private, nonprofit",3,Babson Park,27.838778,-81.532315,41,8,39516.0,0.6643274854,21.0,1,50253.00000000001,58476.84,Webber International University,25,-8223.839843749993,9,medium,-0.1406341359369637,-0.13358770997198782
1107,Computer Science.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,84899.00000000006,76041.73,Rasmussen University-Florida,110,8857.273437500058,5,low,0.11647912058151537,0.11542563951149824
1110,Computer/Information Technology Administration and Management.,138309,2,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,51540.99999999997,64851.848,Rasmussen University-Florida,46,-13310.84765625003,8,medium,-0.2052500913590735,-0.20012028606626883
1110,Computer/Information Technology Administration and Management.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,73554.0,70545.81,Rasmussen University-Florida,65,3008.1875,9,medium,0.04264161675081707,0.04192841661629697
1304,Educational Administration and Supervision.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,46540.99999999999,56114.32,Rasmussen University-Florida,278,-9573.320312500007,1,low,-0.17060387186704387,-0.17008066429016672
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138309,2,"Private, for-profit",1,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,35033.99999999999,39813.98,Rasmussen University-Florida,69,-4779.980468750007,1,low,-0.12005783929345659,-0.11818491987125461
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,39402.99999999998,48389.07,Rasmussen University-Florida,404,-8986.070312500022,4,low,-0.18570454556095728,-0.1853351755640672
1409,Computer Engineering.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,69872.99999999997,66421.94,Rasmussen University-Florida,46,3451.062499999971,1,low,0.051956667177918005,0.05065811678741173
2203,Legal Support Services.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,45751.00000000003,54729.812,Rasmussen University-Florida,92,-8978.81249999997,10,medium,-0.16405706670381834,-0.1622283494442284
4301,Criminal Justice and Corrections.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,56502.99999999999,50123.32,Rasmussen University-Florida,149,6379.679687499993,10,medium,0.12727967037548782,0.1264723610779782
4301,Criminal Justice and Corrections.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,60482.99999999998,57913.81,Rasmussen University-Florida,75,2569.191406249978,23,high,0.04436232858163714,0.043734458074076915
4400,"Human Services, General.",138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,46185.0,43627.21,Rasmussen University-Florida,58,2557.7890625,2,low,0.05862829659599988,0.05750854818664977
4400,"Human Services, General.",138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,48799.00000000001,50336.54,Rasmussen University-Florida,70,-1537.5390624999927,5,low,-0.030545188269517666,-0.03007661284197277
5004,Design and Applied Arts.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,37689.0,42021.39,Rasmussen University-Florida,41,-4332.390625,5,low,-0.10309964902547772,-0.10015687022936245
5107,Health and Medical Administrative Services.,138309,2,"Private, for-profit",1,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,40817.999999999985,40403.91,Rasmussen University-Florida,653,414.08984374998545,25,high,0.010248756671040433,0.010237029547768513
5107,Health and Medical Administrative Services.,138309,2,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,47497.99999999997,50252.844,Rasmussen University-Florida,479,-2754.843750000029,15,medium,-0.054819658837715605,-0.05473007509306
5107,Health and Medical Administrative Services.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,62100.00000000003,55979.04,Rasmussen University-Florida,252,6120.960937500029,18,high,0.1093438015373226,0.1089679398503322
5108,Allied Health and Medical Assisting Services.,138309,2,"Private, for-profit",1,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,36914.0,42275.71,Rasmussen University-Florida,743,-5361.7109375,33,high,-0.1268272210827324,-0.12670206602880923
5108,Allied Health and Medical Assisting Services.,138309,2,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,43242.99999999998,51042.12,Rasmussen University-Florida,234,-7799.121093750022,22,high,-0.15279774677516306,-0.15222523431398505
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,60038.99999999997,66485.44,Rasmussen University-Florida,83,-6446.437500000029,39,high,-0.09696014258761596,-0.09574109885123722
5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,138309,2,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,52743.00000000004,51841.465,Rasmussen University-Florida,42,901.5351562500364,4,low,0.017390233068592106,0.016907456891234053
5122,Public Health.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,49031.999999999985,58919.688,Rasmussen University-Florida,48,-9887.687500000015,12,medium,-0.1678163601936961,-0.1638237131203096
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,79954.00000000007,79815.17,Rasmussen University-Florida,2514,138.82812500007276,58,high,0.0017393701189730446,0.0017389400333689055
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",138309,1,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,87330.00000000006,86541.766,Rasmussen University-Florida,689,788.2343750000582,57,high,0.009108138357329224,0.009098338552002072
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",138309,1,"Private, for-profit",1,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,58033.99999999999,56138.297,Rasmussen University-Florida,398,1895.7031249999927,47,high,0.03376844739734532,0.03370010986513808
5202,"Business Administration, Management and Operations.",138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,57337.00000000001,54336.277,Rasmussen University-Florida,345,3000.7226562500073,26,high,0.055225032021726524,0.055093181843633085
5202,"Business Administration, Management and Operations.",138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,76175.99999999994,65133.12,Rasmussen University-Florida,414,11042.878906249942,58,high,0.16954321734951508,0.1692153847724477
5203,Accounting and Related Services.,138309,2,"Private, for-profit",1,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,45402.99999999996,40992.73,Rasmussen University-Florida,29,4410.269531249964,5,low,0.10758662525815511,0.10302546067776708
5203,Accounting and Related Services.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,53756.000000000044,52761.25,Rasmussen University-Florida,166,994.7500000000437,8,medium,0.01885379895283079,0.018748390217527618
5203,Accounting and Related Services.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,62579.00000000005,59963.57,Rasmussen University-Florida,157,2615.429687500051,24,high,0.0436169773392369,0.04335672017162035
5208,Finance and Financial Management Services.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,70838.00000000006,63907.64,Rasmussen University-Florida,45,6930.359375000058,15,medium,0.10844336150142546,0.105663289410201
5210,Human Resources Management and Services.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,60287.99999999998,52187.707,Rasmussen University-Florida,119,8100.292968749978,1,low,0.15521457886431997,0.153934131669833
5210,Human Resources Management and Services.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,64536.00000000002,60197.51,Rasmussen University-Florida,188,4338.488281250022,5,low,0.07207089059627514,0.07172241906345035
5212,Management Information Systems and Services.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,57423.999999999985,60306.867,Rasmussen University-Florida,130,-2882.8671875000146,1,low,-0.047803298727770026,-0.04744767962889239
5214,Marketing.,138309,1,"Private, for-profit",2,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,51824.00000000003,52556.96,Rasmussen University-Florida,41,-732.9609374999709,1,low,-0.013946029687135026,-0.01354796741591281
5214,Marketing.,138309,3,"Private, for-profit",3,Ocala,29.175319,-82.15319,13,12,25123.0,0.7318019398,30.0,1,62985.00000000005,58872.785,Rasmussen University-Florida,52,4112.214843750051,17,high,0.0698491643097251,0.06833460543743196
0901,Communication and Media Studies.,138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,51352.00000000001,52311.23,University of West Florida,97,-959.2304687499927,15,medium,-0.018336989211580935,-0.018144857753972055
1101,"Computer and Information Sciences, General.",138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,79520.00000000006,84063.266,University of West Florida,59,-4543.265624999942,19,high,-0.05404579028926991,-0.05303389417671759
1101,"Computer and Information Sciences, General.",138354,2,Public,5,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,110932.00000000003,82339.51,University of West Florida,33,28592.49218750003,5,low,0.3472511914038839,0.3345392481440408
1303,Curriculum and Instruction.,138354,2,Public,5,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,60517.00000000005,61004.418,University of West Florida,74,-487.41796874994907,7,medium,-0.007989879831320296,-0.007875010571579584
1304,Educational Administration and Supervision.,138354,3,Public,5,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,69829.00000000001,71894.07,University of West Florida,240,-2065.0703124999854,20,high,-0.02872379187217806,-0.028619291608751235
1310,Special Education and Teaching.,138354,3,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,47967.99999999998,52054.445,University of West Florida,45,-4086.445312500022,6,medium,-0.07850329185082548,-0.07649076837569456
1310,Special Education and Teaching.,138354,3,Public,5,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,67666.00000000003,56906.746,University of West Florida,151,10759.25390625003,8,medium,0.18906816229704804,0.18788747806988754
1410,"Electrical, Electronics, and Communications Engineering.",138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,91813.00000000006,80707.12,University of West Florida,46,11105.882812500058,10,medium,0.1376072296907682,0.13416801906473755
2203,Legal Support Services.,138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,45338.000000000015,54404.516,University of West Florida,20,-9066.515624999985,4,low,-0.16665005690876392,-0.15595616633640266
2301,"English Language and Literature, General.",138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,33670.999999999985,43533.574,University of West Florida,26,-9862.574218750015,11,medium,-0.22655098727230588,-0.21568808561261457
2401,"Liberal Arts and Sciences, General Studies and Humanities.",138354,2,Public,2,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,59239.999999999985,50755.82,University of West Florida,116,8484.179687499985,36,high,0.16715678389716668,0.16573601616107198
2601,"Biology, General.",138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,48576.0,46840.977,University of West Florida,30,1735.0234375,24,high,0.037040718721672146,0.03552952893346123
2701,Mathematics.,138354,2,Public,5,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,70297.99999999997,84238.14,University of West Florida,30,-13940.14062500003,1,low,-0.16548490412504316,-0.15873343963279213
3105,"Sports, Kinesiology, and Physical Education/Fitness.",138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,48645.00000000003,48631.3,University of West Florida,89,13.699218750029104,18,high,0.00028169550330660483,0.000278431367219674
4201,"Psychology, General.",138354,2,Public,3,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,45101.00000000001,47990.574,University of West Florida,53,-2889.5742187499927,29,high,-0.06021128660763203,-0.05893426134360681
4201,"Psychology, General.",138354,2,Public,5,Pensacola,30.549076,-87.218511,41,12,34583.0,0.6786062378,24.0,1,67784.99999999996,64877.52,University of West Florida,26,2907.4804687499563,4,low,0.04481491416066686,0.04266608218568327
